params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,st_prop,bhvr_rate
0.200000-r_fun-0.880000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.880000-notes/run_0,509,9562,2652,7419,1.0,1.0,0.0686076290605202,0.2773478351809245,fn<0,509.0,2652.0,0.2,0.88
0.200000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.920000-notes/run_0,1035,18965,5231,14769,1.0,1.0,0.0700792199878123,0.2758238861059847,all,1035.0,5231.0,0.2,0.92
0.200000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.920000-notes/run_0,648,9390,2603,7435,1.0,1.0,0.0871553463349024,0.277209797657082,fn<0,648.0,2603.0,0.2,0.92
0.200000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.920000-notes/run_0,387,9575,2628,7334,1.0,1.0,0.0527679301881647,0.2744647519582245,fn>=0,387.0,2628.0,0.2,0.92
0.200000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.920000-notes/run_0,281,10590,5230,5641,1.0,1.0,0.0498138627902854,0.493862134088763,fn<0_inferred,281.0,5230.0,0.2,0.92
0.200000-r_fun-0.920000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.920000-notes/run_0,754,8375,1,9128,1.0,1.0,0.0826029798422436,0.0001194029850746,fn>=0_inferred,754.0,1.0,0.2,0.92
0.200000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.960000-notes/run_0,822,8763,0,9585,1.0,0.0,0.0857589984350547,0.0,fn>=0_inferred,822.0,0.0,0.2,0.96
0.200000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.960000-notes/run_0,250,10165,5193,5222,1.0,1.0,0.0478743776330907,0.5108706345302508,fn<0_inferred,250.0,5193.0,0.2,0.96
0.200000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.960000-notes/run_0,523,9376,2544,7355,1.0,1.0,0.0711080897348742,0.2713310580204778,fn<0,523.0,2544.0,0.2,0.96
0.200000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.960000-notes/run_0,1072,18928,5193,14807,1.0,1.0,0.0723981900452488,0.2743554522400676,all,1072.0,5193.0,0.2,0.96
0.200000-r_fun-0.960000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-0.960000-notes/run_0,549,9552,2649,7452,1.0,1.0,0.073671497584541,0.2773241206030151,fn>=0,549.0,2649.0,0.2,0.96
0.200000-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-1.000000-notes/run_0,144,9605,5260,4489,1.0,1.0,0.032078413900646,0.547631441957314,fn<0_inferred,144.0,5260.0,0.2,1.0
0.200000-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-1.000000-notes/run_0,876,9375,3,10248,1.0,1.0,0.0854800936768149,0.00032,fn>=0_inferred,876.0,3.0,0.2,1.0
0.200000-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-1.000000-notes/run_0,498,9539,2655,7382,1.0,1.0,0.0674613925765375,0.2783310619561799,fn<0,498.0,2655.0,0.2,1.0
0.200000-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-1.000000-notes/run_0,1020,18980,5263,14737,1.0,1.0,0.0692135441405984,0.2772918861959957,all,1020.0,5263.0,0.2,1.0
0.200000-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.200000-r_fun-1.000000-notes/run_0,522,9441,2608,7355,1.0,1.0,0.0709721278042148,0.2762419235250503,fn>=0,522.0,2608.0,0.2,1.0
0.210000-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.000000-notes/run_0,4378,15622,5324,14676,0.3063042485153038,0.4295642374154771,0.0913736713000817,0.1463961080527461,all,1341.0,2287.0,0.21,0.0
0.210000-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.000000-notes/run_0,2044,7943,2614,7373,0.273972602739726,0.4322876817138485,0.075952800759528,0.142263628352008,fn<0,560.0,1130.0,0.21,0.0
0.210000-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.000000-notes/run_0,2334,7679,2710,7303,0.3346186803770351,0.4269372693726937,0.106942352457894,0.150670660242219,fn>=0,781.0,1157.0,0.21,0.0
0.210000-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.000000-notes/run_0,3602,8882,4921,7563,0.2318156579677956,0.4377159114001219,0.1104059235753008,0.2425129475343391,fn<0_inferred,835.0,2154.0,0.21,0.0
0.210000-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.000000-notes/run_0,776,6740,403,7113,0.6520618556701031,0.3300248138957816,0.0711373541403064,0.0197329376854599,fn>=0_inferred,506.0,133.0,0.21,0.0
0.210000-r_fun-0.040000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.040000-notes/run_0,2483,7625,2810,7298,0.2827225130890052,0.3661921708185053,0.0961907371882707,0.1349508196721311,fn>=0_inferred,702.0,1029.0,0.21,0.04
0.210000-r_fun-0.040000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.040000-notes/run_0,2166,7833,2638,7361,0.314404432132964,0.4370735405610311,0.0925146039940225,0.1471977530958764,fn<0,681.0,1153.0,0.21,0.04
0.210000-r_fun-0.040000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.040000-notes/run_0,4361,15639,5245,14755,0.3111671634946113,0.4272640610104862,0.0919688241274144,0.1432956071360061,all,1357.0,2241.0,0.21,0.04
0.210000-r_fun-0.040000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.040000-notes/run_0,2195,7806,2607,7394,0.3079726651480637,0.4173379363252781,0.0914254801190154,0.1393799641301563,fn>=0,676.0,1088.0,0.21,0.04
0.210000-r_fun-0.040000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.040000-notes/run_0,1878,8014,2435,7457,0.3487752928647497,0.497741273100616,0.0878369317419874,0.1512353381582231,fn<0_inferred,655.0,1212.0,0.21,0.04
0.210000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.080000-notes/run_0,4379,15621,5122,14878,0.3356930806120118,0.4320577899258102,0.0988036026347627,0.1416682670763715,all,1470.0,2213.0,0.21,0.08
0.210000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.080000-notes/run_0,2503,7813,2800,7516,0.3164202956452257,0.3889285714285714,0.1053751995742416,0.1393830794829131,fn>=0_inferred,792.0,1089.0,0.21,0.08
0.210000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.080000-notes/run_0,2257,7858,2643,7472,0.3376163048294195,0.4343548997351494,0.1019807280513918,0.1460931534741664,fn<0,762.0,1148.0,0.21,0.08
0.210000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.080000-notes/run_0,2122,7763,2479,7406,0.3336475023562676,0.4296087131908027,0.0955981636510937,0.1371892309674095,fn>=0,708.0,1065.0,0.21,0.08
0.210000-r_fun-0.080000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.080000-notes/run_0,1876,7808,2322,7362,0.3614072494669509,0.4840654608096468,0.0920945395273023,0.1439549180327868,fn<0_inferred,678.0,1124.0,0.21,0.08
0.210000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.120000-notes/run_0,1153,7024,939,7238,0.5307892454466608,0.4238551650692225,0.0845537441282122,0.0566628701594533,fn>=0_inferred,612.0,398.0,0.21,0.12
0.210000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.120000-notes/run_0,3023,8800,4275,7548,0.2676149520344029,0.4821052631578947,0.1071807101218866,0.2342045454545454,fn<0_inferred,809.0,2061.0,0.21,0.12
0.210000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.120000-notes/run_0,4176,15824,5214,14786,0.3402777777777778,0.471614883007288,0.0961044231029352,0.155396865520728,all,1421.0,2459.0,0.21,0.12
0.210000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.120000-notes/run_0,2217,7802,2578,7441,0.3694181326116373,0.4577191621411947,0.1100658513640639,0.151243270956165,fn<0,819.0,1180.0,0.21,0.12
0.210000-r_fun-0.120000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.120000-notes/run_0,1959,8022,2636,7345,0.3072996426748341,0.4852048558421851,0.0819605173587474,0.1594365494889055,fn>=0,602.0,1279.0,0.21,0.12
0.210000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.160000-notes/run_0,1959,8005,2566,7398,0.3210821847881572,0.4816835541699142,0.0850229791835631,0.1544034978138663,fn>=0,629.0,1236.0,0.21,0.16
0.210000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.160000-notes/run_0,2467,8359,3605,7221,0.2861775435751925,0.511511789181692,0.0977703919124775,0.2206005503050604,fn<0_inferred,706.0,1844.0,0.21,0.16
0.210000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.160000-notes/run_0,1452,7722,1568,7606,0.3794765840220385,0.4253826530612244,0.0724428083092295,0.0863765863765863,fn>=0_inferred,551.0,667.0,0.21,0.16
0.210000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.160000-notes/run_0,3919,16081,5173,14827,0.3207450880326614,0.4854049874347574,0.0847777702839414,0.1561470057832224,all,1257.0,2511.0,0.21,0.16
0.210000-r_fun-0.160000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.160000-notes/run_0,1960,8076,2607,7429,0.3204081632653061,0.4890678941311853,0.0845335846008884,0.1578751857355126,fn<0,628.0,1275.0,0.21,0.16
0.210000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.200000-notes/run_0,2124,7969,2635,7458,0.3479284369114878,0.4743833017077798,0.0990882274068114,0.1568578240682645,fn<0,739.0,1250.0,0.21,0.2
0.210000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.200000-notes/run_0,2598,8364,3765,7197,0.2929176289453425,0.5120849933598938,0.1057385021536751,0.2305117168818747,fn<0_inferred,761.0,1928.0,0.21,0.2
0.210000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.200000-notes/run_0,1513,7525,1431,7607,0.4111037673496365,0.3773584905660377,0.0817667937426055,0.0717607973421926,fn>=0_inferred,622.0,540.0,0.21,0.2
0.210000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.200000-notes/run_0,1987,7920,2561,7346,0.3241066935078007,0.4755954705193284,0.0876667574190035,0.1537878787878787,fn>=0,644.0,1218.0,0.21,0.2
0.210000-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.200000-notes/run_0,4111,15889,5196,14804,0.3364144976891267,0.4749807544264819,0.0934206971088894,0.1553275851217823,all,1383.0,2468.0,0.21,0.2
0.210000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.240000-notes/run_0,2087,8005,2636,7456,0.3679923334930522,0.4996206373292868,0.1030042918454935,0.1645221736414741,fn<0,768.0,1317.0,0.21,0.24
0.210000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.240000-notes/run_0,951,6956,718,7189,0.5678233438485805,0.4275766016713092,0.0751147586590624,0.0441345600920069,fn>=0_inferred,540.0,307.0,0.21,0.24
0.210000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.240000-notes/run_0,2902,9191,4486,7607,0.2643004824259131,0.524074899687918,0.1008281845668463,0.2557937112392558,fn<0_inferred,767.0,2351.0,0.21,0.24
0.210000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.240000-notes/run_0,3853,16147,5204,14796,0.3392161951725927,0.51076095311299,0.0883346850500135,0.1646126215396048,all,1307.0,2658.0,0.21,0.24
0.210000-r_fun-0.240000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.240000-notes/run_0,1766,8142,2568,7340,0.3052095130237826,0.522196261682243,0.0734332425068119,0.164701547531319,fn>=0,539.0,1341.0,0.21,0.24
0.210000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.280000-notes/run_0,2762,9100,4189,7673,0.2639391745112237,0.5146813081881118,0.0950084712628698,0.2369230769230769,fn<0_inferred,729.0,2156.0,0.21,0.28
0.210000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.280000-notes/run_0,1091,7047,1030,7108,0.5233730522456462,0.4951456310679611,0.0803320202588632,0.0723712217965091,fn>=0_inferred,571.0,510.0,0.21,0.28
0.210000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.280000-notes/run_0,2051,7956,2658,7349,0.3705509507557289,0.5142964635063958,0.1034154306708395,0.1718200100553041,fn>=0,760.0,1367.0,0.21,0.28
0.210000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.280000-notes/run_0,3853,16147,5219,14781,0.3373994290163509,0.5108258287028167,0.0879507475813544,0.1651080696104539,all,1300.0,2666.0,0.21,0.28
0.210000-r_fun-0.280000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.280000-notes/run_0,1802,8191,2561,7432,0.2996670366259711,0.5072237407262788,0.0726587728740581,0.1585886949090465,fn<0,540.0,1299.0,0.21,0.28
0.210000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.320000-notes/run_0,1968,8154,2612,7510,0.353150406504065,0.5126339969372129,0.09254327563249,0.1642138827569291,fn>=0,695.0,1339.0,0.21,0.32
0.210000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.320000-notes/run_0,3814,16186,5157,14843,0.3552700576822233,0.5231723870467326,0.0912888230142154,0.1666872605955764,all,1355.0,2698.0,0.21,0.32
0.210000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.320000-notes/run_0,1307,7650,1562,7395,0.4422341239479724,0.5332906530089628,0.0781609195402298,0.1088888888888888,fn>=0_inferred,578.0,833.0,0.21,0.32
0.210000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.320000-notes/run_0,1846,8032,2545,7333,0.3575297941495124,0.5339882121807465,0.0900040910950497,0.1691982071713147,fn<0,660.0,1359.0,0.21,0.32
0.210000-r_fun-0.320000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.320000-notes/run_0,2507,8536,3595,7448,0.3099321898683685,0.5187760778859527,0.1043233082706766,0.2184864104967197,fn<0_inferred,777.0,1865.0,0.21,0.32
0.210000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.360000-notes/run_0,1261,7598,1417,7442,0.4234734337827121,0.4869442484121383,0.0717549045955388,0.0908133719399842,fn>=0_inferred,534.0,690.0,0.21,0.36
0.210000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.360000-notes/run_0,3774,16226,5297,14703,0.3312135665076841,0.5235038701151595,0.0850166632660001,0.170898557870085,all,1250.0,2773.0,0.21,0.36
0.210000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.360000-notes/run_0,1903,8083,2637,7349,0.3368365738307934,0.521425862722791,0.0872227513947475,0.1701101076333044,fn<0,641.0,1375.0,0.21,0.36
0.210000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.360000-notes/run_0,1871,8143,2660,7354,0.3254943880277926,0.5255639097744361,0.0828120750611911,0.1716811985754636,fn>=0,609.0,1398.0,0.21,0.36
0.210000-r_fun-0.360000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.360000-notes/run_0,2513,8628,3880,7261,0.2849184241941902,0.5368556701030928,0.0986090070238259,0.2414232730644413,fn<0_inferred,716.0,2083.0,0.21,0.36
0.210000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.400000-notes/run_0,1160,7970,1235,7895,0.4637931034482758,0.4963562753036437,0.0681443951868271,0.0769134253450439,fn>=0_inferred,538.0,613.0,0.21,0.4
0.210000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.400000-notes/run_0,1799,8151,2605,7345,0.3440800444691495,0.5470249520153551,0.0842750170183798,0.1748251748251748,fn>=0,619.0,1425.0,0.21,0.4
0.210000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.400000-notes/run_0,1754,8296,2645,7405,0.3363740022805017,0.5599243856332703,0.0796758946657663,0.1785197685631629,fn<0,590.0,1481.0,0.21,0.4
0.210000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.400000-notes/run_0,3553,16447,5250,14750,0.3402758232479594,0.5535238095238095,0.0819661016949152,0.1766887578281753,all,1209.0,2906.0,0.21,0.4
0.210000-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.400000-notes/run_0,2393,8477,4015,6855,0.2804011700793982,0.5711083437110834,0.0978847556528081,0.270496637961543,fn<0_inferred,671.0,2293.0,0.21,0.4
0.210000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.440000-notes/run_0,3601,16399,5172,14828,0.3443487920022216,0.5435034802784223,0.0836255732398165,0.1714128910299408,all,1240.0,2811.0,0.21,0.44
0.210000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.440000-notes/run_0,1167,7861,1893,7135,0.4498714652956298,0.6608557844690967,0.0735809390329362,0.1591400585167281,fn>=0_inferred,525.0,1251.0,0.21,0.44
0.210000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.440000-notes/run_0,2434,8538,3279,7693,0.2937551355792933,0.4757548032936871,0.0929416352528272,0.1827125790583274,fn<0_inferred,715.0,1560.0,0.21,0.44
0.210000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.440000-notes/run_0,1817,8074,2569,7322,0.3687396807925151,0.5535227715064227,0.0915050532641354,0.1761208818429527,fn>=0,670.0,1422.0,0.21,0.44
0.210000-r_fun-0.440000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.440000-notes/run_0,1784,8325,2603,7506,0.3195067264573991,0.5336150595466769,0.0759392486011191,0.1668468468468468,fn<0,570.0,1389.0,0.21,0.44
0.210000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.480000-notes/run_0,2626,9330,4458,7498,0.2856054836252856,0.5791834903544191,0.1000266737796745,0.2767416934619507,fn<0_inferred,750.0,2582.0,0.21,0.48
0.210000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.480000-notes/run_0,1666,8262,2622,7306,0.3391356542617046,0.580091533180778,0.0773336983301396,0.1840958605664488,fn<0,565.0,1521.0,0.21,0.48
0.210000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.480000-notes/run_0,1879,8193,2600,7472,0.3874401277275146,0.5573076923076923,0.0974304068522484,0.176858293665324,fn>=0,728.0,1449.0,0.21,0.48
0.210000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.480000-notes/run_0,919,7125,764,7280,0.5908596300326442,0.5078534031413613,0.074587912087912,0.0544561403508771,fn>=0_inferred,543.0,388.0,0.21,0.48
0.210000-r_fun-0.480000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.480000-notes/run_0,3545,16455,5222,14778,0.3647390691114245,0.5687476062811183,0.0874949248883475,0.1804922515952598,all,1293.0,2970.0,0.21,0.48
0.210000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.520000-notes/run_0,694,7259,563,7390,0.6786743515850144,0.6039076376554174,0.0637347767253044,0.0468384074941452,fn>=0_inferred,471.0,340.0,0.21,0.52
0.210000-r_fun-0.520000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/bad_actor_no_bias_grid/output_helpfulness_False/data/0.210000-r_fun-0.520000-notes/run_0,2709,9338,4592,7455,0.2739018087855297,0.5716463414634146,0.0995305164319248,0.2811094452773613,fn<0_inferred,742.0,2625.0,0.21,0.52
