params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fur
41-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.400000-notes/run_0,3824,16176,5122,14878,0.2669979079497908,0.4527528309254197,0.0686248151633284,0.143360534124629,all,1021.0,2319.0,41.0,0.4
41-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.400000-notes/run_0,2073,8060,2954,7179,0.2629040038591413,0.4827352742044685,0.0759158657194595,0.1769230769230769,fn<0_inferred,545.0,1426.0,41.0,0.4
41-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.400000-notes/run_0,1751,8116,2168,7699,0.2718446601941747,0.41190036900369,0.0618262111962592,0.1100295712173484,fn>=0_inferred,476.0,893.0,41.0,0.4
41-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.400000-notes/run_0,1958,8018,2570,7406,0.2763023493360572,0.4486381322957198,0.0730488792870645,0.1438014467448241,fn>=0,541.0,1153.0,41.0,0.4
41-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.500000-notes/run_0,1921,8090,2624,7387,0.2618427902134305,0.4596036585365853,0.0680925950994991,0.1490729295426452,fn>=0,503.0,1206.0,41.0,0.5
41-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.500000-notes/run_0,3908,16092,5248,14752,0.2581883316274309,0.4475990853658536,0.0683975054229935,0.1459731543624161,all,1009.0,2349.0,41.0,0.5
41-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.500000-notes/run_0,1987,8002,2624,7365,0.2546552591847005,0.4355945121951219,0.068703326544467,0.1428392901774556,fn<0,506.0,1143.0,41.0,0.5
41-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.500000-notes/run_0,2095,8032,2888,7239,0.2534606205250597,0.4584487534626039,0.0733526730211355,0.1648406374501992,fn<0_inferred,531.0,1324.0,41.0,0.5
41-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.500000-notes/run_0,1813,8060,2360,7513,0.2636514065085493,0.4343220338983051,0.0636230533741514,0.1271712158808933,fn>=0_inferred,478.0,1025.0,41.0,0.5
41-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.600000-notes/run_0,2241,8423,3433,7231,0.1976796073181615,0.4762598310515584,0.0612640022126953,0.1941113617475958,fn<0_inferred,443.0,1635.0,41.0,0.6
41-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.600000-notes/run_0,1852,8099,2602,7349,0.2203023758099352,0.4450422751729438,0.0555177575180296,0.1429806148907272,fn<0,408.0,1158.0,41.0,0.6
41-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.600000-notes/run_0,3666,16334,5240,14760,0.2228587015821058,0.4562977099236641,0.0553523035230352,0.1463817803354965,all,817.0,2391.0,41.0,0.6
41-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.600000-notes/run_0,1814,8235,2638,7411,0.2254685777287761,0.4673995451099317,0.0551882337066522,0.1497267759562841,fn>=0,409.0,1233.0,41.0,0.6
41-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.600000-notes/run_0,1425,7911,1807,7529,0.2624561403508772,0.4183729939125623,0.0496745915792269,0.0955631399317406,fn>=0_inferred,374.0,756.0,41.0,0.6
41-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.700000-notes/run_0,1836,8201,2677,7360,0.2265795206971677,0.4695554725438924,0.0565217391304347,0.1532739909767101,fn>=0,416.0,1257.0,41.0,0.7
41-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.700000-notes/run_0,3544,16456,5279,14721,0.2183972911963882,0.4752794089789733,0.0525779498675361,0.1524671852211959,all,774.0,2509.0,41.0,0.7
41-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.700000-notes/run_0,2249,8466,3358,7357,0.1911960871498443,0.4583085169743895,0.0584477368492592,0.1817859673990078,fn<0_inferred,430.0,1539.0,41.0,0.7
41-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.700000-notes/run_0,1708,8255,2602,7361,0.2096018735362997,0.4811683320522675,0.0486346963727754,0.1516656571774682,fn<0,358.0,1252.0,41.0,0.7
41-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.700000-notes/run_0,1295,7990,1921,7364,0.2656370656370656,0.5049453409682457,0.046713742531233,0.1214017521902378,fn>=0_inferred,344.0,970.0,41.0,0.7
41-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.800000-notes/run_0,1175,7951,1736,7390,0.2885106382978723,0.5184331797235023,0.0458728010825439,0.1131933090177336,fn>=0_inferred,339.0,900.0,41.0,0.8
41-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.800000-notes/run_0,2273,8601,3549,7325,0.1605807303123625,0.4623837700760778,0.0498293515358361,0.1907917683990233,fn<0_inferred,365.0,1641.0,41.0,0.8
41-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.800000-notes/run_0,1776,8217,2704,7289,0.2083333333333333,0.4800295857988165,0.0507614213197969,0.1579651941097724,fn<0,370.0,1298.0,41.0,0.8
41-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.800000-notes/run_0,3448,16552,5285,14715,0.2041763341067285,0.4807947019867549,0.0478423377505946,0.15351619139681,all,704.0,2541.0,41.0,0.8
41-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.800000-notes/run_0,1672,8335,2581,7426,0.1997607655502392,0.4815962805114296,0.0449771074602747,0.1491301739652069,fn>=0,334.0,1243.0,41.0,0.8
41-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.900000-notes/run_0,1604,8485,2640,7449,0.183291770573566,0.5037878787878788,0.0394683850181232,0.1567472009428403,fn<0,294.0,1330.0,41.0,0.9
41-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.900000-notes/run_0,1574,8337,2600,7311,0.175984752223634,0.5011538461538462,0.0378881138011216,0.1562912318579825,fn>=0,277.0,1303.0,41.0,0.9
41-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.900000-notes/run_0,1837,8555,2876,7516,0.1573217201959716,0.4617524339360223,0.0384513038850452,0.1552308591466978,fn>=0_inferred,289.0,1328.0,41.0,0.9
41-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.900000-notes/run_0,3178,16822,5240,14760,0.1796727501573316,0.5024809160305344,0.0386856368563685,0.156521222209012,all,571.0,2633.0,41.0,0.9
41-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-0.900000-notes/run_0,1341,8267,2364,7244,0.2102908277404921,0.5520304568527918,0.0389287686361126,0.1578565380428208,fn<0_inferred,282.0,1305.0,41.0,0.9
41-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-1.000000-notes/run_0,1599,8439,2673,7365,0.1901188242651657,0.5155256266367377,0.0412763068567549,0.1632894892759805,fn<0,304.0,1378.0,41.0,1.0
41-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-1.000000-notes/run_0,3112,16888,5295,14705,0.1841259640102827,0.5204910292728989,0.0389663379802788,0.1631927996210327,all,573.0,2756.0,41.0,1.0
41-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-1.000000-notes/run_0,1434,8473,2568,7339,0.1875871687587168,0.5463395638629284,0.0366534950265703,0.1655847987725717,fn>=0_inferred,269.0,1403.0,41.0,1.0
41-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-1.000000-notes/run_0,1678,8415,2727,7366,0.1811680572109654,0.4961496149614962,0.0412707032310616,0.1607843137254902,fn<0_inferred,304.0,1353.0,41.0,1.0
41-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/41-r_fun-1.000000-notes/run_0,1513,8449,2622,7340,0.177792465300727,0.5255530129672006,0.0366485013623978,0.163096224405255,fn>=0,269.0,1378.0,41.0,1.0
42-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.000000-notes/run_0,4231,15769,5185,14815,0.3363271094303947,0.4584378013500482,0.096051299358758,0.1507387912993848,all,1423.0,2377.0,42.0,0.0
42-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.000000-notes/run_0,1369,7482,1339,7512,0.4689554419284149,0.4570575056011949,0.0854632587859424,0.0817963111467522,fn>=0_inferred,642.0,612.0,42.0,0.0
42-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.000000-notes/run_0,2168,7947,2631,7484,0.3399446494464944,0.4561003420752565,0.0984767504008551,0.1510003775009437,fn<0,737.0,1200.0,42.0,0.0
42-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.000000-notes/run_0,2862,8287,3846,7303,0.2728860936408106,0.4589183567342694,0.106942352457894,0.2129841921081211,fn<0_inferred,781.0,1765.0,42.0,0.0
42-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.000000-notes/run_0,2063,7822,2554,7331,0.3325254483761512,0.4608457321848081,0.0935752284817896,0.1504730248018409,fn>=0,686.0,1177.0,42.0,0.0
42-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.100000-notes/run_0,2451,8254,3439,7266,0.3157894736842105,0.5123582436754871,0.106523534269199,0.2134722558759389,fn<0_inferred,774.0,1762.0,42.0,0.1
42-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.100000-notes/run_0,4377,15623,5251,14749,0.3353895362120173,0.4460102837554751,0.0995321716726557,0.1499071881200793,all,1468.0,2342.0,42.0,0.1
42-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.100000-notes/run_0,1926,7369,1812,7483,0.3603322949117342,0.3200883002207506,0.0927435520513163,0.0787081015063102,fn>=0_inferred,694.0,580.0,42.0,0.1
42-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.100000-notes/run_0,2189,7744,2615,7318,0.3380539058931018,0.4458891013384321,0.1011205247335337,0.1505681818181818,fn<0,740.0,1166.0,42.0,0.1
42-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.100000-notes/run_0,2188,7879,2636,7431,0.3327239488117002,0.4461305007587253,0.0979679720091508,0.1492575199898464,fn>=0,728.0,1176.0,42.0,0.1
42-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.200000-notes/run_0,2139,7907,2698,7348,0.2912575970079476,0.4381022979985174,0.0847849755035383,0.1494877956241305,fn<0,623.0,1182.0,42.0,0.2
42-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.200000-notes/run_0,4212,15788,5304,14696,0.2981956315289649,0.4426847662141779,0.085465432770822,0.1487205472510767,all,1256.0,2348.0,42.0,0.2
42-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.200000-notes/run_0,2073,7881,2606,7348,0.3053545586107091,0.4474290099769762,0.0861458900381056,0.1479507676690775,fn>=0,633.0,1166.0,42.0,0.2
42-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.200000-notes/run_0,2223,8012,2935,7300,0.294646873594242,0.4657580919931857,0.0897260273972602,0.1706190713929106,fn>=0_inferred,655.0,1367.0,42.0,0.2
42-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.200000-notes/run_0,1989,7776,2369,7396,0.3021618903971845,0.414098775854791,0.0812601406165494,0.1261574074074074,fn<0_inferred,601.0,981.0,42.0,0.2
42-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.300000-notes/run_0,2960,8599,3650,7909,0.2243243243243243,0.370958904109589,0.0839549879883676,0.1574601697871845,fn<0_inferred,664.0,1354.0,42.0,0.3
42-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.300000-notes/run_0,2104,7991,2609,7486,0.2970532319391635,0.4331161364507474,0.0834891798022976,0.1414090852208734,fn<0,625.0,1130.0,42.0,0.3
42-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.300000-notes/run_0,1138,7303,1560,6881,0.4481546572934973,0.5974358974358974,0.07411713413748,0.1276187867999452,fn>=0_inferred,510.0,932.0,42.0,0.3
42-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.300000-notes/run_0,1994,7911,2601,7304,0.2753259779338014,0.4444444444444444,0.0751642935377875,0.1461256478321324,fn>=0,549.0,1156.0,42.0,0.3
42-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.300000-notes/run_0,4098,15902,5210,14790,0.2864812103465105,0.4387715930902111,0.0793779580797836,0.1437555024525217,all,1174.0,2286.0,42.0,0.3
42-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.400000-notes/run_0,2814,8469,3727,7556,0.2348969438521677,0.4223235846525355,0.0874801482265749,0.1858542921242177,fn<0_inferred,661.0,1574.0,42.0,0.4
42-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.400000-notes/run_0,3947,16053,5140,14860,0.2845198885229288,0.4505836575875486,0.07557200538358,0.1442720986731452,all,1123.0,2316.0,42.0,0.4
42-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.400000-notes/run_0,1986,7975,2529,7432,0.2865055387713998,0.4396994859628311,0.0765608180839612,0.1394357366771159,fn>=0,569.0,1112.0,42.0,0.4
42-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.400000-notes/run_0,1961,8078,2611,7428,0.282508924018358,0.4611260053619302,0.0745826602046311,0.1490467937608318,fn<0,554.0,1204.0,42.0,0.4
42-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.400000-notes/run_0,1133,7584,1413,7304,0.4077669902912621,0.5251238499646143,0.0632530120481927,0.097837552742616,fn>=0_inferred,462.0,742.0,42.0,0.4
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.500000-notes/run_0,2776,8561,3950,7387,0.2222622478386167,0.4534177215189873,0.0835251116826858,0.20920453218082,fn<0_inferred,617.0,1791.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.500000-notes/run_0,2025,7889,2603,7311,0.2918518518518518,0.4490971955436035,0.0808370947886746,0.1481810115350488,fn<0,591.0,1169.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.500000-notes/run_0,1195,7468,1198,7465,0.40836820083682,0.4098497495826377,0.0653717347622237,0.0657471880021424,fn>=0_inferred,488.0,491.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.500000-notes/run_0,1946,8140,2545,7541,0.2641315519013361,0.437328094302554,0.0681607213897361,0.1367321867321867,fn>=0,514.0,1113.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.500000-notes/run_0,3971,16029,5148,14852,0.2782674389322588,0.4432789432789433,0.0744007541071909,0.142366959885208,all,1105.0,2282.0,42.0,0.5
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.600000-notes/run_0,1866,8080,2520,7426,0.2593783494105037,0.4515873015873016,0.0651764072178831,0.1408415841584158,fn>=0,484.0,1138.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.600000-notes/run_0,2237,8308,3056,7489,0.2092087617344658,0.4211387434554974,0.0624916544264921,0.1549109292248435,fn<0_inferred,468.0,1287.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.600000-notes/run_0,3746,16254,5108,14892,0.2495995728777362,0.4496867658574784,0.0627853881278538,0.141319059923711,all,935.0,2297.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.600000-notes/run_0,1880,8174,2588,7466,0.2398936170212766,0.4478361669242658,0.0604071792124296,0.1417910447761194,fn<0,451.0,1159.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.600000-notes/run_0,1509,7946,2052,7403,0.3094764744864148,0.4922027290448343,0.0630825341077941,0.1271079788572867,fn>=0_inferred,467.0,1010.0,42.0,0.6
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.700000-notes/run_0,1901,7906,2113,7694,0.2514466070489216,0.326549929010885,0.0621263322069144,0.08727548697192,fn<0_inferred,478.0,690.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.700000-notes/run_0,1946,7982,2547,7381,0.2610483042137718,0.4354142127993718,0.0688253624170166,0.1389376096216487,fn>=0,508.0,1109.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.700000-notes/run_0,1726,8346,2595,7477,0.216685979142526,0.4789980732177264,0.0500200615220008,0.1489336208962377,fn<0,374.0,1243.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.700000-notes/run_0,3672,16328,5142,14858,0.2401960784313725,0.4574095682613769,0.0593619598869296,0.144047035766781,all,882.0,2352.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.700000-notes/run_0,1771,8422,3029,7164,0.2281197063805759,0.5486959392538792,0.056393076493579,0.1973402992163381,fn>=0_inferred,404.0,1662.0,42.0,0.7
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.800000-notes/run_0,1769,8277,2622,7424,0.2193329564725833,0.4733028222730739,0.0522629310344827,0.1499335508034311,fn<0,388.0,1241.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.800000-notes/run_0,1673,8281,2655,7299,0.1823072325164375,0.4847457627118644,0.0417865461022057,0.1554160125588697,fn>=0,305.0,1287.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.800000-notes/run_0,1477,8070,2219,7328,0.2058226134055518,0.4713835060838215,0.0414847161572052,0.1296158612143742,fn<0_inferred,304.0,1046.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.800000-notes/run_0,3442,16558,5277,14723,0.2013364323067983,0.479060072010612,0.0470692114378863,0.1526754438941901,all,693.0,2528.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.800000-notes/run_0,1965,8488,3058,7395,0.1979643765903307,0.4846304774362328,0.052603110209601,0.1745994344957587,fn>=0_inferred,389.0,1482.0,42.0,0.8
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.900000-notes/run_0,1744,8297,2685,7356,0.2024082568807339,0.4819366852886406,0.0479880369766177,0.155959985536941,fn<0,353.0,1294.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.900000-notes/run_0,1968,8517,3174,7311,0.1773373983739837,0.4899180844360428,0.0477362877855286,0.1825760244217447,fn<0_inferred,349.0,1555.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.900000-notes/run_0,1318,8197,2131,7384,0.2063732928679817,0.5091506335053966,0.0368364030335861,0.1323654995730145,fn>=0_inferred,272.0,1085.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.900000-notes/run_0,3286,16714,5305,14695,0.1889835666463785,0.4976437323279924,0.0422592718611772,0.1579514179729568,all,621.0,2640.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-0.900000-notes/run_0,1542,8417,2620,7339,0.1738002594033722,0.5137404580152671,0.0365172366807467,0.1599144588333135,fn>=0,268.0,1346.0,42.0,0.9
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-1.000000-notes/run_0,1637,8391,2622,7406,0.1942577886377519,0.4969488939740656,0.0429381582500675,0.155285424859969,fn<0,318.0,1303.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-1.000000-notes/run_0,1384,8376,1930,7830,0.2059248554913294,0.4305699481865285,0.0363984674329501,0.0992120343839541,fn>=0_inferred,285.0,831.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-1.000000-notes/run_0,3159,16841,5291,14709,0.1782209559987337,0.5093555093555093,0.0382758855122714,0.1600261267145656,all,563.0,2695.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-1.000000-notes/run_0,1775,8465,3361,6879,0.1566197183098591,0.5545968461767331,0.0404128507050443,0.2202008269344359,fn<0_inferred,278.0,1864.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/42-r_fun-1.000000-notes/run_0,1522,8450,2669,7303,0.1609724047306176,0.5215436493068565,0.0335478570450499,0.1647337278106508,fn>=0,245.0,1392.0,42.0,1.0
43-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/user_pol/output_helpfulness_True/data/43-r_fun-0.000000-notes/run_0,2153,7909,2708,7354,0.3167673014398514,0.4567946824224519,0.0927386456350285,0.1564040965988115,fn<0,682.0,1237.0,43.0,0.0
