params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,var_iu
46-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.700000-notes/run_0,865,9136,2626,7375,0.2566473988439306,0.7551408987052551,0.0301016949152542,0.2170534150612959,fn<0,222.0,1983.0,46.0,0.7
46-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.800000-notes/run_0,703,9266,2612,7357,0.2859174964438122,0.8078101071975498,0.0273209188527932,0.2277142240448953,fn>=0,201.0,2110.0,46.0,0.8
46-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.800000-notes/run_0,1321,18679,5232,14768,0.2808478425435276,0.8184250764525994,0.0251218851570964,0.2292413940789121,all,371.0,4282.0,46.0,0.8
46-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.800000-notes/run_0,9,13096,803,12302,0.7777777777777778,0.9975093399750934,0.0005690131685904,0.0611637141111789,fn>=0_inferred,7.0,801.0,46.0,0.8
46-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.800000-notes/run_0,1312,5583,4429,2466,0.2774390243902439,0.7859561977873109,0.1476074614760746,0.6234999104424145,fn<0_inferred,364.0,3481.0,46.0,0.8
46-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.800000-notes/run_0,618,9413,2620,7411,0.2750809061488673,0.8290076335877863,0.0229388746457967,0.2307447147561882,fn<0,170.0,2172.0,46.0,0.8
46-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.900000-notes/run_0,0,10785,78,10707,0.0,1.0,0.0,0.0072322670375521,fn>=0_inferred,0.0,78.0,46.0,0.9
46-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.900000-notes/run_0,533,9416,2614,7335,0.3076923076923077,0.8588370313695486,0.0223585548738922,0.2384239592183517,fn>=0,164.0,2245.0,46.0,0.9
46-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.900000-notes/run_0,506,9545,2664,7387,0.2905138339920948,0.8652402402402403,0.0198998240151617,0.2414876898899947,fn<0,147.0,2305.0,46.0,0.9
46-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.900000-notes/run_0,1039,8176,5200,4015,0.2993262752646776,0.86,0.0774595267745952,0.5469667318982387,fn<0_inferred,311.0,4472.0,46.0,0.9
46-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-0.900000-notes/run_0,1039,18961,5278,14722,0.2993262752646776,0.8620689655172413,0.0211248471675044,0.2399662465059859,all,311.0,4550.0,46.0,0.9
46-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-1.000000-notes/run_0,1137,5475,4330,2282,0.3139841688654353,0.8198614318706697,0.156441717791411,0.6484018264840182,fn<0_inferred,357.0,3550.0,46.0,1.0
46-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-1.000000-notes/run_0,0,13388,875,12513,0.0,1.0,0.0,0.0653570361517777,fn>=0_inferred,0.0,875.0,46.0,1.0
46-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-1.000000-notes/run_0,1137,18863,5205,14795,0.3139841688654353,0.8501440922190202,0.0241297735721527,0.2345862270052483,all,357.0,4425.0,46.0,1.0
46-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-1.000000-notes/run_0,514,9509,2665,7358,0.2509727626459144,0.8555347091932458,0.0175319380266376,0.2397728467767378,fn>=0,129.0,2280.0,46.0,1.0
46-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/46-r_fun-1.000000-notes/run_0,623,9354,2540,7437,0.3659711075441412,0.844488188976378,0.0306575231948366,0.2293136626042334,fn<0,228.0,2145.0,46.0,1.0
47-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.100000-notes/run_0,1512,7043,1240,7315,0.5238095238095238,0.4193548387096774,0.1082706766917293,0.0738321737895783,fn>=0_inferred,792.0,520.0,47.0,0.1
47-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.100000-notes/run_0,3437,8008,3871,7574,0.3174279895257492,0.3939550503745802,0.1440454185371006,0.1904345654345654,fn<0_inferred,1091.0,1525.0,47.0,0.1
47-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.100000-notes/run_0,2423,7611,2524,7510,0.3739166322740404,0.3989698890649762,0.1206391478029294,0.132308500854027,fn<0,906.0,1007.0,47.0,0.1
47-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.100000-notes/run_0,2526,7440,2587,7379,0.3867775138558986,0.4012369540007731,0.1324027646022496,0.139516129032258,fn>=0,977.0,1038.0,47.0,0.1
47-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.100000-notes/run_0,4949,15051,5111,14889,0.3804809052333804,0.4001173938563881,0.1264692054536906,0.1358713706730449,all,1883.0,2045.0,47.0,0.1
47-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.200000-notes/run_0,909,7329,769,7469,0.6083608360836084,0.5370611183355006,0.0740393626991565,0.0563514804202483,fn>=0_inferred,553.0,413.0,47.0,0.2
47-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.200000-notes/run_0,2185,7883,2563,7505,0.3299771167048055,0.4287943815840812,0.0960692871419054,0.1394139287073449,fn>=0,721.0,1099.0,47.0,0.2
47-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.200000-notes/run_0,2121,7811,2655,7277,0.3045733144743046,0.4444444444444444,0.0887728459530026,0.1510690052490078,fn<0,646.0,1180.0,47.0,0.2
47-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.200000-notes/run_0,4306,15694,5218,14782,0.3174640037157454,0.4367573783058643,0.0924773373021242,0.1452147317446157,all,1367.0,2279.0,47.0,0.2
47-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.200000-notes/run_0,3397,8365,4449,7313,0.2396231969384751,0.4194200944032367,0.1113086284698482,0.2230723251643753,fn<0_inferred,814.0,1866.0,47.0,0.2
47-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.300000-notes/run_0,3131,9190,4701,7620,0.214947301181731,0.477132524994682,0.0883202099737532,0.244069640914037,fn<0_inferred,673.0,2243.0,47.0,0.3
47-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.300000-notes/run_0,2063,7837,2624,7276,0.3092583616093068,0.4569359756097561,0.0876855415063221,0.1529922164093403,fn<0,638.0,1199.0,47.0,0.3
47-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.300000-notes/run_0,3835,16165,5191,14809,0.2873533246414602,0.4735118474282412,0.0744142075764737,0.152056913083823,all,1102.0,2458.0,47.0,0.3
47-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.300000-notes/run_0,704,6975,490,7189,0.609375,0.4387755102040816,0.0596745027124773,0.0308243727598566,fn>=0_inferred,429.0,215.0,47.0,0.3
47-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.300000-notes/run_0,1772,8328,2567,7533,0.2618510158013544,0.4904557849629918,0.0615956458250365,0.151176753121998,fn>=0,464.0,1259.0,47.0,0.3
47-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.400000-notes/run_0,3253,16747,5302,14698,0.2659083922533046,0.5496039230479064,0.0588515444278133,0.1740013136681196,all,865.0,2914.0,47.0,0.4
47-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.400000-notes/run_0,725,8434,1052,8107,0.4593103448275862,0.6273764258555133,0.0410756136672011,0.0782546834242352,fn>=0_inferred,333.0,660.0,47.0,0.4
47-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.400000-notes/run_0,1531,8478,2662,7347,0.2501632919660352,0.5687453042824944,0.0521301211378794,0.1785798537390894,fn>=0,383.0,1514.0,47.0,0.4
47-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.400000-notes/run_0,1722,8269,2640,7351,0.2799070847851335,0.5303030303030303,0.0655693102979186,0.1693070504293143,fn<0,482.0,1400.0,47.0,0.4
47-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.400000-notes/run_0,2528,8313,4250,6591,0.2104430379746835,0.5303529411764706,0.0807161280534061,0.2711415854685432,fn<0_inferred,532.0,2254.0,47.0,0.4
47-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.500000-notes/run_0,2704,17296,5233,14767,0.2596153846153846,0.6174278616472387,0.0475384302837407,0.1868061979648473,all,702.0,3231.0,47.0,0.5
47-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.500000-notes/run_0,1406,8503,2583,7326,0.2809388335704125,0.6085946573751452,0.0539175539175539,0.1848759261437139,fn<0,395.0,1572.0,47.0,0.5
47-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.500000-notes/run_0,1298,8793,2650,7441,0.236517719568567,0.6260377358490566,0.0412578954441607,0.1886728079153872,fn>=0,307.0,1659.0,47.0,0.5
47-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.500000-notes/run_0,2371,6336,4595,4112,0.2079291438211725,0.5912948857453754,0.1198929961089494,0.4288194444444444,fn<0_inferred,493.0,2717.0,47.0,0.5
47-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.500000-notes/run_0,333,10960,638,10655,0.6276276276276276,0.8056426332288401,0.0196152041295166,0.0468978102189781,fn>=0_inferred,209.0,514.0,47.0,0.5
47-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.600000-notes/run_0,1424,18576,5207,14793,0.2745786516853932,0.8016132129825235,0.0264314202663421,0.2246985357450473,all,391.0,4174.0,47.0,0.6
47-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.600000-notes/run_0,741,9405,2624,7522,0.2834008097165992,0.7976371951219512,0.0279181068864663,0.2225412014885699,fn<0,210.0,2093.0,47.0,0.6
47-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.600000-notes/run_0,683,9171,2583,7271,0.2650073206442166,0.8056523422377081,0.024893412185394,0.2269109148402573,fn>=0,181.0,2081.0,47.0,0.6
47-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.600000-notes/run_0,1424,7807,5125,4106,0.2745786516853932,0.798439024390244,0.0952264978080857,0.5241449980786473,fn<0_inferred,391.0,4092.0,47.0,0.6
47-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.600000-notes/run_0,0,10769,82,10687,0.0,1.0,0.0,0.0076144488810474,fn>=0_inferred,0.0,82.0,47.0,0.6
47-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.700000-notes/run_0,1854,18146,5135,14865,0.2648327939590075,0.7345666991236611,0.0330306088126471,0.2078695029207538,all,491.0,3772.0,47.0,0.7
47-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.700000-notes/run_0,988,8997,2616,7369,0.2672064777327935,0.7232415902140673,0.0358257565476998,0.2102923196621096,fn>=0,264.0,1892.0,47.0,0.7
47-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.700000-notes/run_0,45,13688,1063,12670,0.5111111111111111,0.9793038570084666,0.0018153117600631,0.076052016364699,fn>=0_inferred,23.0,1041.0,47.0,0.7
47-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.700000-notes/run_0,1809,4458,4072,2195,0.2587064676616915,0.6706777996070727,0.2132118451025056,0.6126065500224316,fn<0_inferred,468.0,2731.0,47.0,0.7
47-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.700000-notes/run_0,866,9149,2519,7496,0.2621247113163972,0.7463279078999603,0.030282817502668,0.20548693846322,fn<0,227.0,1880.0,47.0,0.7
47-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.800000-notes/run_0,840,9299,2697,7442,0.2428571428571428,0.764182424916574,0.027411986025262,0.22163673513281,fn>=0,204.0,2061.0,47.0,0.8
47-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.800000-notes/run_0,1723,3775,3642,1856,0.2553685432385374,0.6477210323997803,0.2370689655172413,0.6249006622516556,fn>=0_inferred,440.0,2359.0,47.0,0.8
47-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.800000-notes/run_0,63,14439,1586,12916,0.492063492063492,0.9798234552332912,0.0024001238773614,0.1076251817992935,fn<0_inferred,31.0,1554.0,47.0,0.8
47-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.800000-notes/run_0,1786,18214,5228,14772,0.2637178051511758,0.7484697781178271,0.0318846466287571,0.2148347425057648,all,471.0,3913.0,47.0,0.8
47-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.800000-notes/run_0,946,8915,2531,7330,0.2822410147991543,0.7317265902805216,0.0364256480218281,0.2077397644419517,fn<0,267.0,1852.0,47.0,0.8
47-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.900000-notes/run_0,498,9497,2633,7362,0.2630522088353413,0.8606152677554121,0.0177940776962781,0.2386016636832684,fn>=0,131.0,2266.0,47.0,0.9
47-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.900000-notes/run_0,553,9452,2571,7434,0.2929475587703435,0.8479190976273824,0.0217917675544794,0.2306390181972069,fn<0,162.0,2180.0,47.0,0.9
47-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.900000-notes/run_0,0,12686,654,12032,0.0,1.0,0.0,0.0515528929528614,fn>=0_inferred,0.0,654.0,47.0,0.9
47-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.900000-notes/run_0,1051,18949,5204,14796,0.2787821122740247,0.8543428132205996,0.0198026493646931,0.2346297957675867,all,293.0,4446.0,47.0,0.9
47-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-0.900000-notes/run_0,1051,6263,4550,2764,0.2787821122740247,0.8334065934065934,0.1060057887120115,0.605460641864921,fn<0_inferred,293.0,3792.0,47.0,0.9
47-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-1.000000-notes/run_0,994,5473,4175,2292,0.2826961770623742,0.8292215568862276,0.1226003490401396,0.6325598392106706,fn<0_inferred,281.0,3462.0,47.0,1.0
47-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-1.000000-notes/run_0,994,19006,5189,14811,0.2826961770623742,0.8625939487377144,0.0189723853892377,0.2355045775018415,all,281.0,4476.0,47.0,1.0
47-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-1.000000-notes/run_0,0,13533,1014,12519,0.0,1.0,0.0,0.0749279538904899,fn>=0_inferred,0.0,1014.0,47.0,1.0
47-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-1.000000-notes/run_0,469,9481,2539,7411,0.279317697228145,0.8668767231193383,0.0176764269329375,0.2321485075413986,fn>=0,131.0,2201.0,47.0,1.0
47-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/47-r_fun-1.000000-notes/run_0,525,9525,2650,7400,0.2857142857142857,0.8584905660377359,0.0202702702702702,0.2388451443569554,fn<0,150.0,2275.0,47.0,1.0
48-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.100000-notes/run_0,4923,15077,5254,14746,0.3843185049766403,0.4231062047963456,0.1283059812830598,0.147443125290177,all,1892.0,2223.0,48.0,0.1
48-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.100000-notes/run_0,1332,7056,1045,7343,0.6096096096096096,0.5023923444976076,0.1105815061963775,0.0744047619047619,fn>=0_inferred,812.0,525.0,48.0,0.1
48-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.100000-notes/run_0,3591,8021,4209,7403,0.3007518796992481,0.4034212401995723,0.1458868026475753,0.2116943024560528,fn<0_inferred,1080.0,1698.0,48.0,0.1
48-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.100000-notes/run_0,2474,7578,2609,7443,0.3924818108326596,0.4239172096588731,0.1304581485959962,0.1459487991554499,fn>=0,971.0,1106.0,48.0,0.1
48-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.100000-notes/run_0,2449,7499,2645,7303,0.3760718660677827,0.4223062381852552,0.1261125564836368,0.1489531937591678,fn<0,921.0,1117.0,48.0,0.1
48-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.200000-notes/run_0,913,6956,490,7379,0.6856516976998904,0.4142857142857143,0.0848353435424854,0.0291834387579068,fn>=0_inferred,626.0,203.0,48.0,0.2
48-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.200000-notes/run_0,3427,8704,4655,7476,0.2486139480595272,0.4468313641245972,0.1139646869983948,0.2389705882352941,fn<0_inferred,852.0,2080.0,48.0,0.2
48-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.200000-notes/run_0,2306,7747,2525,7528,0.3881179531656548,0.4411881188118812,0.1188894792773645,0.143797599070608,fn>=0,895.0,1114.0,48.0,0.2
48-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.200000-notes/run_0,2034,7913,2620,7327,0.2866273352999017,0.4461832061068702,0.0795687184386515,0.1477315809427524,fn<0,583.0,1169.0,48.0,0.2
48-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.200000-notes/run_0,4340,15660,5145,14855,0.3405529953917051,0.443731778425656,0.0994951194883877,0.1457854406130268,all,1478.0,2283.0,48.0,0.2
48-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.300000-notes/run_0,2155,8163,2866,7452,0.2705336426914153,0.4515003489183531,0.0782340311325818,0.1585201519049369,fn<0_inferred,583.0,1294.0,48.0,0.3
48-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.300000-notes/run_0,3887,16113,5215,14785,0.2878826858759969,0.4692233940556088,0.0756848156915793,0.1518649537640414,all,1119.0,2447.0,48.0,0.3
48-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.300000-notes/run_0,1902,8055,2581,7376,0.2807570977917981,0.4699728787291747,0.0723969631236442,0.1505896958410925,fn<0,534.0,1213.0,48.0,0.3
48-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.300000-notes/run_0,1985,8058,2634,7409,0.2947103274559194,0.4684889901290812,0.0789580240248346,0.1531397369074212,fn>=0,585.0,1234.0,48.0,0.3
48-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.300000-notes/run_0,1732,7950,2349,7333,0.3094688221709007,0.4908471690080885,0.0730942315559798,0.1450314465408805,fn>=0_inferred,536.0,1153.0,48.0,0.3
48-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.400000-notes/run_0,2696,7889,4456,6129,0.1980712166172107,0.5148114901256733,0.0871267743514439,0.2907846368361009,fn<0_inferred,534.0,2294.0,48.0,0.4
48-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.400000-notes/run_0,3414,16586,5194,14806,0.2615700058582308,0.5146322680015403,0.0603133864649466,0.1611600144700349,all,893.0,2673.0,48.0,0.4
48-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.400000-notes/run_0,1579,8347,2541,7385,0.2362254591513616,0.525383707201889,0.0505077860528097,0.1599377021684437,fn<0,373.0,1335.0,48.0,0.4
48-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.400000-notes/run_0,1835,8239,2653,7421,0.2833787465940054,0.5043347154165096,0.0700714189462336,0.1623983493142371,fn>=0,520.0,1338.0,48.0,0.4
48-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.400000-notes/run_0,718,8697,738,8677,0.5,0.513550135501355,0.0413737466866428,0.0435782453719673,fn>=0_inferred,359.0,379.0,48.0,0.4
48-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.500000-notes/run_0,2984,17016,5140,14860,0.2436327077747989,0.5608949416342413,0.0489232839838492,0.169428772919605,all,727.0,2883.0,48.0,0.5
48-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.500000-notes/run_0,1631,8222,2552,7301,0.2648681790312691,0.5301724137931034,0.0591699767155184,0.1645585015811238,fn>=0,432.0,1353.0,48.0,0.5
48-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.500000-notes/run_0,679,8325,867,8137,0.4727540500736377,0.5870818915801614,0.0394494285363156,0.0611411411411411,fn>=0_inferred,321.0,509.0,48.0,0.5
48-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.500000-notes/run_0,2305,8691,4273,6723,0.1761388286334056,0.5555815586239177,0.0603897069760523,0.2731561385341157,fn<0_inferred,406.0,2374.0,48.0,0.5
48-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_True/data/48-r_fun-0.500000-notes/run_0,1353,8794,2588,7559,0.2180339985218034,0.5911901081916537,0.0390263262336287,0.1739822606322492,fn<0,295.0,1530.0,48.0,0.5
