params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,var_iu
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.500000-notes/run_0,1286,8226,5216,4296,0.2768273716951788,0.82170245398773,0.0828677839851024,0.5210308777048384,fn<0_inferred,356.0,4286.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.500000-notes/run_0,530,9403,2580,7353,0.2566037735849056,0.8472868217054264,0.0184958520331837,0.2324789960650856,fn<0,136.0,2186.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.500000-notes/run_0,1313,18687,5270,14730,0.2878903274942879,0.8225806451612904,0.0256619144602851,0.2319794509552095,all,378.0,4335.0,42.0,0.5
42-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.500000-notes/run_0,27,10461,54,10434,0.8148148148148148,0.9074074074074074,0.0021084914701935,0.0046840646209731,fn>=0_inferred,22.0,49.0,42.0,0.5
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.600000-notes/run_0,466,19534,5219,14781,0.2725321888412017,0.9350450277831002,0.0085921114944861,0.2498208252278079,all,127.0,4880.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.600000-notes/run_0,0,8786,22,8764,0.0,1.0,0.0,0.002503983610289,fn>=0_inferred,0.0,22.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.600000-notes/run_0,235,9743,2591,7387,0.3148936170212766,0.9378618294094944,0.0100175984838229,0.2494098327004003,fn<0,74.0,2430.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.600000-notes/run_0,466,10748,5197,6017,0.2725321888412017,0.934770059649798,0.0211068638856573,0.451991068105694,fn<0_inferred,127.0,4858.0,42.0,0.6
42-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.600000-notes/run_0,231,9791,2628,7394,0.2294372294372294,0.9322678843226788,0.0071679740329997,0.2502298028801961,fn>=0,53.0,2450.0,42.0,0.6
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.700000-notes/run_0,402,19598,5370,14630,0.2786069651741293,0.9459962756052142,0.0076555023923444,0.2592101234819879,all,112.0,5080.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.700000-notes/run_0,226,9779,2673,7332,0.3141592920353982,0.9420127197904976,0.009683578832515,0.2574905409551078,fn<0,71.0,2518.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.700000-notes/run_0,0,9331,45,9286,0.0,1.0,0.0,0.004822634229986,fn>=0_inferred,0.0,45.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.700000-notes/run_0,402,10267,5325,5344,0.2786069651741293,0.9455399061032864,0.0209580838323353,0.4904061556442972,fn<0_inferred,112.0,5035.0,42.0,0.7
42-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.700000-notes/run_0,176,9819,2697,7298,0.2329545454545454,0.949944382647386,0.0056179775280898,0.2609227008860372,fn>=0,41.0,2562.0,42.0,0.7
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.800000-notes/run_0,181,9835,2653,7363,0.2651933701657458,0.949868073878628,0.0065190818959663,0.2562277580071174,fn<0,48.0,2520.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.800000-notes/run_0,414,19586,5235,14765,0.323671497584541,0.9465138490926456,0.0090755164239756,0.2529868273256407,all,134.0,4955.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.800000-notes/run_0,0,10485,110,10375,0.0,1.0,0.0,0.0104911778731521,fn>=0_inferred,0.0,110.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.800000-notes/run_0,414,9101,5125,4390,0.323671497584541,0.9453658536585364,0.0305239179954441,0.5323590814196242,fn<0_inferred,134.0,4845.0,42.0,0.8
42-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.800000-notes/run_0,233,9751,2582,7402,0.3690987124463519,0.9430673896204492,0.0116184814914887,0.2497179776433186,fn>=0,86.0,2435.0,42.0,0.8
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.900000-notes/run_0,135,9890,2575,7450,0.2962962962962963,0.9631067961165048,0.0053691275167785,0.2507583417593528,fn<0,40.0,2480.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.900000-notes/run_0,292,9377,5133,4536,0.3150684931506849,0.9610364309370738,0.0202821869488536,0.5260744374533433,fn<0_inferred,92.0,4933.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.900000-notes/run_0,157,9818,2679,7296,0.3312101910828025,0.9608062709966404,0.0071271929824561,0.2621715216948462,fn>=0,52.0,2574.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.900000-notes/run_0,292,19708,5254,14746,0.3150684931506849,0.9619337647506662,0.0062389800623898,0.2564440836208646,all,92.0,5054.0,42.0,0.9
42-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-0.900000-notes/run_0,0,10331,121,10210,0.0,1.0,0.0,0.0117123221372568,fn>=0_inferred,0.0,121.0,42.0,0.9
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-1.000000-notes/run_0,80,9929,2664,7345,0.275,0.9782282282282282,0.0029952348536419,0.2624634907845704,fn<0,22.0,2606.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-1.000000-notes/run_0,94,9897,2635,7356,0.3191489361702128,0.9757115749525616,0.0040783034257748,0.25977568960291,fn>=0,30.0,2571.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-1.000000-notes/run_0,0,6539,11,6528,0.0,1.0,0.0,0.0016822144058724,fn>=0_inferred,0.0,11.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-1.000000-notes/run_0,174,19826,5299,14701,0.2988505747126437,0.9769767880732214,0.0035371743418815,0.2611217593059619,all,52.0,5177.0,42.0,1.0
42-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/42-r_fun-1.000000-notes/run_0,174,13287,5288,8173,0.2988505747126437,0.976928895612708,0.0063624128227089,0.3888010837660871,fn<0_inferred,52.0,5166.0,42.0,1.0
43-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.100000-notes/run_0,1485,6995,1220,7260,0.5643097643097643,0.4696721311475409,0.115426997245179,0.081915654038599,fn>=0_inferred,838.0,573.0,43.0,0.1
43-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.100000-notes/run_0,3544,7976,4013,7507,0.3089729119638826,0.3897333665586843,0.1458638603969628,0.1960882647943831,fn<0_inferred,1095.0,1564.0,43.0,0.1
43-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.100000-notes/run_0,2483,7548,2674,7357,0.3576318968989126,0.4035153328347046,0.1207013728421911,0.1429517753047164,fn>=0,888.0,1079.0,43.0,0.1
43-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.100000-notes/run_0,2546,7423,2559,7410,0.4104477611940298,0.4134427510746385,0.141025641025641,0.1425299744038798,fn<0,1045.0,1058.0,43.0,0.1
43-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.100000-notes/run_0,5029,14971,5233,14767,0.3843706502286736,0.4083699598700554,0.1308999796844315,0.1427426357624741,all,1933.0,2137.0,43.0,0.1
43-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.200000-notes/run_0,1085,7259,955,7389,0.5225806451612903,0.4575916230366492,0.07673568818514,0.0602011296321807,fn>=0_inferred,567.0,437.0,43.0,0.2
43-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.200000-notes/run_0,3343,8313,4265,7391,0.2488782530661082,0.4112543962485346,0.1125693410905154,0.2109948273788043,fn<0_inferred,832.0,1754.0,43.0,0.2
43-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.200000-notes/run_0,2242,7684,2605,7321,0.3224799286351472,0.4168905950095969,0.09875700040978,0.1413326392503904,fn>=0,723.0,1086.0,43.0,0.2
43-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.200000-notes/run_0,2186,7888,2615,7459,0.3092406221408966,0.4225621414913958,0.0906287706126826,0.1400862068965517,fn<0,676.0,1105.0,43.0,0.2
43-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.200000-notes/run_0,4428,15572,5220,14780,0.3159439927732611,0.4197318007662835,0.0946549391069012,0.1407012586694066,all,1399.0,2191.0,43.0,0.2
43-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.300000-notes/run_0,1839,8161,2520,7480,0.2800435019032082,0.4746031746031746,0.0688502673796791,0.1465506678103173,fn<0,515.0,1196.0,43.0,0.3
43-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.300000-notes/run_0,638,7060,784,6914,0.5188087774294671,0.6084183673469388,0.0478738790859126,0.0675637393767705,fn>=0_inferred,331.0,477.0,43.0,0.3
43-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.300000-notes/run_0,3119,9183,4387,7915,0.2247515229240141,0.4488260770458172,0.0885660138976626,0.2144179462049439,fn<0_inferred,701.0,1969.0,43.0,0.3
43-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.300000-notes/run_0,1918,8082,2651,7349,0.2695516162669447,0.4715201810637495,0.0703497074431895,0.1546646869586736,fn>=0,517.0,1250.0,43.0,0.3
43-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.300000-notes/run_0,3757,16243,5171,14829,0.2746872504657972,0.4730226261844904,0.0695933643536313,0.150587945576556,all,1032.0,2446.0,43.0,0.3
43-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.400000-notes/run_0,3031,16969,5120,14880,0.2593203563180468,0.5615234375,0.0528225806451612,0.1694266014497024,all,786.0,2875.0,43.0,0.4
43-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.400000-notes/run_0,1448,8395,2493,7350,0.2603591160220994,0.5703971119133574,0.0512925170068027,0.1693865396069089,fn<0,377.0,1422.0,43.0,0.4
43-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.400000-notes/run_0,1583,8574,2627,7530,0.2583701831964624,0.5531023981728207,0.0543160690571049,0.169465826918591,fn>=0,409.0,1453.0,43.0,0.4
43-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.400000-notes/run_0,1527,9134,2551,8110,0.2475442043222004,0.5495883967071736,0.0466091245376078,0.1534924458068754,fn<0_inferred,378.0,1402.0,43.0,0.4
43-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.400000-notes/run_0,1504,7835,2569,6770,0.2712765957446808,0.573374854028805,0.0602658788774002,0.1880025526483726,fn>=0_inferred,408.0,1473.0,43.0,0.4
43-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.500000-notes/run_0,1168,8872,2569,7471,0.2508561643835616,0.659400544959128,0.0392183108017668,0.1909377817853922,fn>=0,293.0,1694.0,43.0,0.5
43-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.500000-notes/run_0,239,13227,1355,12111,0.4184100418410041,0.8974169741697416,0.0082569564858393,0.0919331670068798,fn<0_inferred,100.0,1216.0,43.0,0.5
43-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.500000-notes/run_0,2301,17699,5234,14766,0.2490221642764015,0.6698509743981659,0.0388053636733035,0.1980902875868693,all,573.0,3506.0,43.0,0.5
43-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.500000-notes/run_0,1133,8827,2665,7295,0.2471315092674316,0.6799249530956848,0.0383824537354352,0.2052792568256485,fn<0,280.0,1812.0,43.0,0.5
43-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.500000-notes/run_0,2062,4472,3879,2655,0.2293889427740058,0.5903583397782933,0.1781544256120527,0.5120751341681574,fn>=0_inferred,473.0,2290.0,43.0,0.5
43-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.600000-notes/run_0,606,19394,5212,14788,0.2689768976897689,0.9150038372985418,0.0110224506356505,0.2459007940600185,all,163.0,4769.0,43.0,0.6
43-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.600000-notes/run_0,332,9627,2628,7331,0.3102409638554217,0.912861491628615,0.0140499249761287,0.2491949724732523,fn<0,103.0,2399.0,43.0,0.6
43-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.600000-notes/run_0,606,10145,5210,5541,0.2689768976897689,0.914971209213052,0.029417072730554,0.4698866436668309,fn<0_inferred,163.0,4767.0,43.0,0.6
43-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.600000-notes/run_0,274,9767,2584,7457,0.218978102189781,0.9171826625386996,0.0080461311519377,0.2426538343401249,fn>=0,60.0,2370.0,43.0,0.6
43-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.600000-notes/run_0,0,9249,2,9247,0.0,1.0,0.0,0.0002162395934695,fn>=0_inferred,0.0,2.0,43.0,0.6
43-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.700000-notes/run_0,488,9491,2580,7399,0.3094262295081967,0.8693798449612403,0.0204081632653061,0.2363291539353071,fn>=0,151.0,2243.0,43.0,0.7
43-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.700000-notes/run_0,1010,18990,5201,14799,0.291089108910891,0.8623341665064411,0.0198662071761605,0.2361769352290679,all,294.0,4485.0,43.0,0.7
43-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.700000-notes/run_0,1010,5762,4270,2502,0.291089108910891,0.8323185011709602,0.1175059952038369,0.6167997223186393,fn<0_inferred,294.0,3554.0,43.0,0.7
43-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.700000-notes/run_0,522,9499,2621,7400,0.2739463601532567,0.8553987027851965,0.0193243243243243,0.2360248447204969,fn<0,143.0,2242.0,43.0,0.7
43-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.700000-notes/run_0,0,13228,931,12297,0.0,1.0,0.0,0.0703810099788327,fn>=0_inferred,0.0,931.0,43.0,0.7
43-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.800000-notes/run_0,126,9929,2698,7357,0.3174603174603174,0.9681245366938472,0.0054369987766752,0.2630677812468526,fn>=0,40.0,2612.0,43.0,0.8
43-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.800000-notes/run_0,284,19716,5231,14769,0.3485915492957746,0.9646339132097114,0.0067032297379646,0.2559342665855143,all,99.0,5046.0,43.0,0.8
43-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.800000-notes/run_0,0,9212,70,9142,0.0,1.0,0.0,0.0075987841945288,fn>=0_inferred,0.0,70.0,43.0,0.8
43-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.800000-notes/run_0,284,10504,5161,5627,0.3485915492957746,0.9641542336756442,0.017593744446419,0.4737242955064737,fn<0_inferred,99.0,4976.0,43.0,0.8
43-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.800000-notes/run_0,158,9787,2533,7412,0.3734177215189873,0.9609159099881563,0.0079600647598488,0.248697251456013,fn<0,59.0,2434.0,43.0,0.8
43-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.900000-notes/run_0,75,9951,2626,7400,0.2533333333333333,0.9786747905559788,0.0025675675675675,0.2582655009546779,fn<0,19.0,2570.0,43.0,0.9
43-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.900000-notes/run_0,0,7658,1,7657,0.0,1.0,0.0,0.0001305823974928,fn>=0_inferred,0.0,1.0,43.0,0.9
43-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.900000-notes/run_0,181,12161,5305,7037,0.281767955801105,0.9754948162111216,0.0072474065652977,0.4255406627744429,fn<0_inferred,51.0,5175.0,43.0,0.9
43-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.900000-notes/run_0,106,9868,2680,7294,0.3018867924528302,0.9723880597014926,0.0043871675349602,0.2640859343331982,fn>=0,32.0,2606.0,43.0,0.9
43-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-0.900000-notes/run_0,181,19819,5306,14694,0.281767955801105,0.975499434602337,0.0034708044099632,0.2611635299460114,all,51.0,5176.0,43.0,0.9
43-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-1.000000-notes/run_0,91,13289,5209,8171,0.3736263736263736,0.9890574006527164,0.0041610573981152,0.3876890661449318,fn<0_inferred,34.0,5152.0,43.0,1.0
43-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-1.000000-notes/run_0,0,6620,14,6606,0.0,1.0,0.0,0.0021148036253776,fn>=0_inferred,0.0,14.0,43.0,1.0
43-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-1.000000-notes/run_0,41,9945,2604,7382,0.4390243902439024,0.9911674347158218,0.0024383635871037,0.2595274007038713,fn<0,18.0,2581.0,43.0,1.0
43-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-1.000000-notes/run_0,50,9964,2619,7395,0.32,0.9870179457808324,0.0021636240703177,0.2594339622641509,fn>=0,16.0,2585.0,43.0,1.0
43-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/43-r_fun-1.000000-notes/run_0,91,19909,5223,14777,0.3736263736263736,0.9890867317633544,0.002300872978277,0.2594806368978853,all,34.0,5166.0,43.0,1.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.100000-notes/run_0,4984,15016,5161,14839,0.3952648475120385,0.4160046502615772,0.1327582721207628,0.1429808204581779,all,1970.0,2147.0,44.0,0.1
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.100000-notes/run_0,3489,7757,3901,7345,0.3178561192318715,0.3899000256344527,0.1509870660313138,0.1960809591336857,fn<0_inferred,1109.0,1521.0,44.0,0.1
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.100000-notes/run_0,2371,7419,2538,7252,0.3926613243357233,0.4326241134751773,0.1283783783783783,0.1479983825313384,fn>=0,931.0,1098.0,44.0,0.1
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.100000-notes/run_0,2613,7597,2623,7587,0.397627248373517,0.3999237514296607,0.1369447739554501,0.1380808213768593,fn<0,1039.0,1049.0,44.0,0.1
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.100000-notes/run_0,1495,7259,1260,7494,0.5759197324414715,0.4968253968253968,0.1148919135308246,0.0862377737980438,fn>=0_inferred,861.0,626.0,44.0,0.1
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.200000-notes/run_0,4229,15771,5276,14724,0.3248995034287065,0.4588703563305534,0.0933170334148329,0.1535096062393,all,1374.0,2421.0,44.0,0.2
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.200000-notes/run_0,2257,7721,2662,7316,0.3557820115197164,0.4537941397445529,0.1097594313832695,0.1564564175624919,fn>=0,803.0,1208.0,44.0,0.2
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.200000-notes/run_0,1972,8050,2614,7408,0.289553752535497,0.4640397857689365,0.0770788336933045,0.1506832298136646,fn<0,571.0,1213.0,44.0,0.2
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.200000-notes/run_0,1054,6995,816,7233,0.5759013282732448,0.4522058823529412,0.083920918014655,0.0527519656897784,fn>=0_inferred,607.0,369.0,44.0,0.2
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.200000-notes/run_0,3175,8776,4460,7491,0.2415748031496063,0.4600896860986547,0.1023895341075957,0.2338195077484047,fn<0_inferred,767.0,2052.0,44.0,0.2
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.300000-notes/run_0,1754,8248,2600,7402,0.2576966932725199,0.4992307692307692,0.0610645771413131,0.1573714839961202,fn<0,452.0,1298.0,44.0,0.3
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/iu_var/output_helpfulness_False/data/44-r_fun-0.300000-notes/run_0,1510,8720,2248,7982,0.2768211920529801,0.5142348754448398,0.0523678276121272,0.1325688073394495,fn<0_inferred,418.0,1156.0,44.0,0.3
