params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,dhom
40-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.500000-notes/run_0,3990,16010,5185,14815,0.4388471177944862,0.5681774349083896,0.1181910226122173,0.1840099937539038,all,1751.0,2946.0,40.0,0.5
40-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.500000-notes/run_0,1676,8409,2713,7372,0.4391408114558472,0.6535200884629562,0.0998372219207813,0.2108455226542989,fn<0_inferred,736.0,1773.0,40.0,0.5
40-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.500000-notes/run_0,2077,8016,2612,7481,0.4569090033702455,0.5681470137825421,0.1268546985697099,0.185129740518962,fn<0,949.0,1484.0,40.0,0.5
40-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.500000-notes/run_0,1913,7994,2573,7334,0.4192368008363826,0.5682083171395258,0.1093536951186255,0.1828871653740305,fn>=0,802.0,1462.0,40.0,0.5
40-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.600000-notes/run_0,1797,8220,2574,7443,0.4657762938230384,0.627039627039627,0.1124546553808948,0.1963503649635036,fn>=0,837.0,1614.0,40.0,0.6
40-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.600000-notes/run_0,3310,8094,5073,6331,0.3833836858006042,0.5976739601813522,0.2004422682040751,0.3745984680009884,fn<0_inferred,1269.0,3032.0,40.0,0.6
40-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.600000-notes/run_0,3834,16166,5167,14833,0.4637454355764215,0.6020901877298239,0.1198678621991505,0.1924409253989855,all,1778.0,3111.0,40.0,0.6
40-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.600000-notes/run_0,2037,7946,2593,7390,0.461953853706431,0.5773235634400309,0.1273342354533153,0.1883966775736219,fn<0,941.0,1497.0,40.0,0.6
40-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.600000-notes/run_0,524,8072,94,8502,0.9713740458015268,0.8404255319148937,0.0598682662902846,0.0097869177403369,fn>=0_inferred,509.0,79.0,40.0,0.6
40-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.700000-notes/run_0,2261,7800,2664,7397,0.4077841662980981,0.4973723723723723,0.1246451264025956,0.1698717948717948,fn<0,922.0,1325.0,40.0,0.7
40-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.700000-notes/run_0,3155,8348,3434,8069,0.4259904912836767,0.4726266744321491,0.1665633907547403,0.1944178246286535,fn<0_inferred,1344.0,1623.0,40.0,0.7
40-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.700000-notes/run_0,2515,7424,2622,7317,0.4516898608349901,0.4740655987795575,0.1552548858821921,0.1674299568965517,fn>=0,1136.0,1243.0,40.0,0.7
40-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.700000-notes/run_0,1621,6876,1852,6645,0.4404688463911166,0.5102591792656588,0.1074492099322799,0.1374345549738219,fn>=0_inferred,714.0,945.0,40.0,0.7
40-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.700000-notes/run_0,4776,15224,5286,14714,0.4309045226130653,0.4858115777525539,0.1398667935299714,0.1686810299527062,all,2058.0,2568.0,40.0,0.7
40-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.800000-notes/run_0,3449,16551,5308,14692,0.4937663090750942,0.6710625470987189,0.1159134222706234,0.2152135822608905,all,1703.0,3562.0,40.0,0.8
40-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.800000-notes/run_0,473,7918,57,8334,0.9957716701902748,0.9649122807017544,0.056515478761699,0.0069461985349835,fn>=0_inferred,471.0,55.0,40.0,0.8
40-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.800000-notes/run_0,2023,8044,2727,7340,0.4582303509639149,0.598093142647598,0.1262942779291553,0.2027598209845847,fn<0,927.0,1631.0,40.0,0.8
40-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.800000-notes/run_0,1426,8507,2581,7352,0.544179523141655,0.748159628051143,0.1055495103373231,0.2269895380275067,fn>=0,776.0,1931.0,40.0,0.8
40-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.800000-notes/run_0,2976,8633,5251,6358,0.4139784946236559,0.6678727861359741,0.1937716262975778,0.4062319008455925,fn<0_inferred,1232.0,3507.0,40.0,0.8
40-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.900000-notes/run_0,2933,8162,3050,8045,0.4684623252642346,0.4888524590163934,0.1707893101305158,0.1826758147512864,fn<0_inferred,1374.0,1491.0,40.0,0.9
40-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.900000-notes/run_0,2689,7244,2616,7317,0.493863889921904,0.4797400611620795,0.1814951482848162,0.1732468249585864,fn>=0,1328.0,1255.0,40.0,0.9
40-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.900000-notes/run_0,4974,15026,5193,14807,0.4654201849618014,0.4879645676872713,0.1563449719727156,0.1686410222281379,all,2315.0,2534.0,40.0,0.9
40-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.900000-notes/run_0,2285,7782,2577,7490,0.4319474835886214,0.496313542879317,0.1317757009345794,0.1643536365972757,fn<0,987.0,1279.0,40.0,0.9
40-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-0.900000-notes/run_0,2041,6864,2143,6762,0.4610485056344929,0.4867008866075595,0.1391600118308192,0.1519522144522144,fn>=0_inferred,941.0,1043.0,40.0,0.9
40-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-1.000000-notes/run_0,2410,17590,5194,14806,0.5676348547717842,0.7993839045051983,0.092394975010131,0.2360432063672541,all,1368.0,4152.0,40.0,1.0
40-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-1.000000-notes/run_0,2019,10396,5190,7225,0.483902922238732,0.7992292870905587,0.1352249134948097,0.3989996152366294,fn<0_inferred,977.0,4148.0,40.0,1.0
40-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-1.000000-notes/run_0,838,9080,2596,7322,0.6945107398568019,0.901386748844376,0.0794864791040699,0.2577092511013216,fn>=0,582.0,2340.0,40.0,1.0
40-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-1.000000-notes/run_0,391,7194,4,7581,1.0,1.0,0.0515763091940377,0.0005560189046427,fn>=0_inferred,391.0,4.0,40.0,1.0
40-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/40-r_fun-1.000000-notes/run_0,1572,8510,2598,7484,0.5,0.6974595842956121,0.1050240513094601,0.2129259694477085,fn<0,786.0,1812.0,40.0,1.0
41-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.000000-notes/run_0,1998,10621,2809,9810,0.3578578578578578,0.543253826984692,0.0728848114169215,0.1436776198098107,fn<0_inferred,715.0,1526.0,41.0,0.0
41-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.000000-notes/run_0,1715,8203,2588,7330,0.2011661807580174,0.4706336939721793,0.0470668485675307,0.1484822625868584,fn<0,345.0,1218.0,41.0,0.0
41-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.000000-notes/run_0,2317,7765,2612,7470,0.2939145446698317,0.3736600306278713,0.0911646586345381,0.125692208628461,fn>=0,681.0,976.0,41.0,0.0
41-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.000000-notes/run_0,2034,5347,2391,4990,0.1529006882989184,0.2793810121288164,0.0623246492985971,0.1249298672152608,fn>=0_inferred,311.0,668.0,41.0,0.0
41-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.000000-notes/run_0,4032,15968,5200,14800,0.2544642857142857,0.4219230769230769,0.0693243243243243,0.1373997995991984,all,1026.0,2194.0,41.0,0.0
41-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.100000-notes/run_0,4417,15583,5206,14794,0.3235227529997736,0.4260468689973108,0.0965932134649182,0.1423345953924148,all,1429.0,2218.0,41.0,0.1
41-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.100000-notes/run_0,2383,7646,2663,7366,0.3474611833822912,0.4160720991363124,0.1124083627477599,0.1449123724823437,fn>=0,828.0,1108.0,41.0,0.1
41-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.100000-notes/run_0,2687,5713,3144,5256,0.2486043915147004,0.357824427480916,0.1270928462709284,0.1969193068440399,fn>=0_inferred,668.0,1125.0,41.0,0.1
41-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.100000-notes/run_0,2034,7937,2543,7428,0.2954768928220255,0.4364923318914667,0.080910070005385,0.1398513292175885,fn<0,601.0,1110.0,41.0,0.1
41-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.100000-notes/run_0,1730,9870,2062,9538,0.4398843930635838,0.5300678952473327,0.079786118683162,0.1107396149949341,fn<0_inferred,761.0,1093.0,41.0,0.1
41-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.200000-notes/run_0,2137,7525,2444,7218,0.3514272344408048,0.4328968903436989,0.1040454419506788,0.1405980066445182,fn>=0_inferred,751.0,1058.0,41.0,0.2
41-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.200000-notes/run_0,1923,7991,2571,7343,0.3952158086323453,0.5476468300272268,0.1034999319079395,0.1761982230008759,fn<0,760.0,1408.0,41.0,0.2
41-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.200000-notes/run_0,4209,15791,5259,14741,0.3768115942028985,0.5012359764213729,0.107591072518825,0.1669305300487619,all,1586.0,2636.0,41.0,0.2
41-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.200000-notes/run_0,2072,8266,2815,7523,0.402992277992278,0.5605683836589698,0.1109929549381895,0.1909024921364626,fn<0_inferred,835.0,1578.0,41.0,0.2
41-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.200000-notes/run_0,2286,7800,2688,7398,0.3613298337707786,0.4568452380952381,0.1116517977831846,0.1574358974358974,fn>=0,826.0,1228.0,41.0,0.2
41-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.300000-notes/run_0,4206,15794,5049,14951,0.4134569662387066,0.5113883937413349,0.116313290080931,0.1634798024566291,all,1739.0,2582.0,41.0,0.3
41-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.300000-notes/run_0,1995,7970,2490,7475,0.3979949874686717,0.5176706827309236,0.1062207357859531,0.1617314930991217,fn<0,794.0,1289.0,41.0,0.3
41-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.300000-notes/run_0,2125,7754,2523,7356,0.4221176470588235,0.5132778438367024,0.1219412724306688,0.1670105751870002,fn>=0_inferred,897.0,1295.0,41.0,0.3
41-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.300000-notes/run_0,2081,8040,2526,7595,0.4046131667467563,0.5095011876484561,0.110862409479921,0.1600746268656716,fn<0_inferred,842.0,1287.0,41.0,0.3
41-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.300000-notes/run_0,2211,7824,2559,7476,0.4274084124830393,0.5052754982415005,0.1264044943820224,0.165260736196319,fn>=0,945.0,1293.0,41.0,0.3
41-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.400000-notes/run_0,626,8856,281,9201,0.7971246006389776,0.5480427046263345,0.0542332355178784,0.0173893405600722,fn>=0_inferred,499.0,154.0,41.0,0.4
41-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.400000-notes/run_0,2108,7969,2658,7419,0.4468690702087287,0.5613243039879608,0.1269712899312575,0.1872254988078805,fn>=0,942.0,1492.0,41.0,0.4
41-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.400000-notes/run_0,3417,7101,4957,5561,0.3628914252268071,0.560823078474884,0.2229814781514116,0.3914941557527109,fn<0_inferred,1240.0,2780.0,41.0,0.4
41-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.400000-notes/run_0,4043,15957,5238,14762,0.4301261439525105,0.5601374570446735,0.1178024657905432,0.1838691483361534,all,1739.0,2934.0,41.0,0.4
41-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.400000-notes/run_0,1935,7988,2580,7343,0.4118863049095607,0.5589147286821705,0.108538744382405,0.1805207811717576,fn<0,797.0,1442.0,41.0,0.4
41-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.500000-notes/run_0,781,9021,1042,8760,0.6991037131882202,0.77447216890595,0.0623287671232876,0.0894579314931825,fn>=0_inferred,546.0,807.0,41.0,0.5
41-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.500000-notes/run_0,3164,7034,4097,6101,0.3457648546144121,0.4947522577495729,0.1793148664153417,0.2881717372760876,fn<0_inferred,1094.0,2027.0,41.0,0.5
41-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.500000-notes/run_0,2213,7686,2515,7384,0.4726615454134659,0.5359840954274354,0.1416576381365114,0.175383814728077,fn>=0,1046.0,1348.0,41.0,0.5
41-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.500000-notes/run_0,1732,8369,2624,7477,0.3429561200923787,0.5663109756097561,0.0794436271231777,0.1775600430158919,fn<0,594.0,1486.0,41.0,0.5
41-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.500000-notes/run_0,3945,16055,5139,14861,0.4157160963244613,0.5514691574236232,0.110355965278245,0.1765182186234817,all,1640.0,2834.0,41.0,0.5
41-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.600000-notes/run_0,2231,7336,2423,7144,0.4441954280591663,0.4882377218324391,0.1387178051511758,0.1612595419847328,fn>=0_inferred,991.0,1183.0,41.0,0.6
41-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.600000-notes/run_0,1522,8911,2764,7669,0.4967148488830486,0.7228654124457308,0.0985786934411266,0.2242172595668275,fn<0_inferred,756.0,1998.0,41.0,0.6
41-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.600000-notes/run_0,3753,16247,5187,14813,0.4654942712496669,0.6132639290534028,0.1179369472760413,0.1957899919985228,all,1747.0,3181.0,41.0,0.6
41-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.600000-notes/run_0,1842,8230,2619,7453,0.4609120521172638,0.6208476517754868,0.1139138601905273,0.1975698663426488,fn>=0,849.0,1626.0,41.0,0.6
41-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.600000-notes/run_0,1911,8017,2568,7360,0.4699110413396127,0.6055295950155763,0.1220108695652174,0.1939628289883996,fn<0,898.0,1555.0,41.0,0.6
41-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.700000-notes/run_0,2229,7781,2646,7364,0.4665769403319874,0.5506424792139077,0.1412275936990766,0.1872509960159362,fn<0,1040.0,1457.0,41.0,0.7
41-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.700000-notes/run_0,1759,8231,2676,7314,0.5008527572484366,0.671898355754858,0.1204539239814055,0.2184424735755072,fn>=0,881.0,1798.0,41.0,0.7
41-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.700000-notes/run_0,3326,7759,5027,6058,0.3923631990378833,0.5979709568331013,0.2154176295807197,0.387421059414873,fn<0_inferred,1305.0,3006.0,41.0,0.7
41-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.700000-notes/run_0,3988,16012,5322,14678,0.4816950852557673,0.6116121758737317,0.1308761411636462,0.2032850362228328,all,1921.0,3255.0,41.0,0.7
41-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.700000-notes/run_0,662,8253,295,8620,0.9305135951661632,0.8440677966101695,0.071461716937355,0.03017084696474,fn>=0_inferred,616.0,249.0,41.0,0.7
41-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.800000-notes/run_0,454,7493,18,7929,0.9955947136563876,0.8888888888888888,0.0570059276075167,0.0021353263045509,fn>=0_inferred,452.0,16.0,41.0,0.8
41-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.800000-notes/run_0,3338,16662,5260,14740,0.5188735769922109,0.6946768060836502,0.1175033921302578,0.2193014043932301,all,1732.0,3654.0,41.0,0.8
41-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.800000-notes/run_0,1500,8416,2590,7326,0.5213333333333333,0.7227799227799228,0.1067431067431067,0.2224334600760456,fn>=0,782.0,1872.0,41.0,0.8
41-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.800000-notes/run_0,1838,8246,2670,7414,0.5168661588683352,0.6674157303370787,0.1281359589964931,0.2161047780742178,fn<0,950.0,1782.0,41.0,0.8
41-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.800000-notes/run_0,2884,9169,5242,6811,0.4438280166435506,0.6940099198779092,0.1879312876229628,0.3967717308321518,fn<0_inferred,1280.0,3638.0,41.0,0.8
41-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.900000-notes/run_0,2268,7713,2604,7377,0.441358024691358,0.5134408602150538,0.1356920157245492,0.1733437054323869,fn>=0,1001.0,1337.0,41.0,0.9
41-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.900000-notes/run_0,4435,15565,5244,14756,0.4487034949267193,0.5337528604118993,0.1348603957712117,0.1798265338901381,all,1990.0,2799.0,41.0,0.9
41-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.900000-notes/run_0,2167,7852,2640,7379,0.456391324411629,0.5537878787878788,0.1340290012196774,0.1861946001018848,fn<0,989.0,1462.0,41.0,0.9
41-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.900000-notes/run_0,3620,9413,4884,8149,0.4185082872928177,0.569000819000819,0.1859123818873481,0.2952300010623606,fn<0_inferred,1515.0,2779.0,41.0,0.9
41-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-0.900000-notes/run_0,815,6152,360,6607,0.5828220858895705,0.0555555555555555,0.0718934463447858,0.0032509752925877,fn>=0_inferred,475.0,20.0,41.0,0.9
41-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-1.000000-notes/run_0,2352,7566,2630,7288,0.4217687074829932,0.4828897338403042,0.1361141602634467,0.1678561987840338,fn>=0,992.0,1270.0,41.0,1.0
41-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-1.000000-notes/run_0,1984,8098,2581,7501,0.4521169354838709,0.578845408756296,0.1195840554592721,0.1844899975302543,fn<0,897.0,1494.0,41.0,1.0
41-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-1.000000-notes/run_0,4336,15664,5211,14789,0.4356549815498155,0.5304164267894838,0.1277300696463587,0.1764555669050051,all,1889.0,2764.0,41.0,1.0
41-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-1.000000-notes/run_0,3591,9839,4811,8619,0.4238373712057922,0.5699438786115153,0.1765866109757512,0.2786868584205711,fn<0_inferred,1522.0,2742.0,41.0,1.0
41-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/41-r_fun-1.000000-notes/run_0,745,5825,400,6170,0.4926174496644295,0.055,0.059481361426256,0.0037768240343347,fn>=0_inferred,367.0,22.0,41.0,1.0
42-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.000000-notes/run_0,2085,8408,2685,7808,0.3304556354916067,0.4800744878957169,0.0882428278688524,0.1533063748810656,fn<0_inferred,689.0,1289.0,42.0,0.0
42-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.000000-notes/run_0,4221,15779,5321,14679,0.3063255152807391,0.4497274948317985,0.0880850194154915,0.1516572659864376,all,1293.0,2393.0,42.0,0.0
42-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.000000-notes/run_0,2309,7773,2676,7406,0.3243828497184928,0.4170403587443946,0.1011342155009451,0.1435739096873794,fn>=0,749.0,1116.0,42.0,0.0
42-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.000000-notes/run_0,1912,8006,2645,7273,0.2845188284518828,0.4827977315689981,0.0747971951051835,0.1595053709717711,fn<0,544.0,1277.0,42.0,0.0
42-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.000000-notes/run_0,2136,7371,2636,6871,0.2827715355805243,0.4188163884673748,0.0879056905836122,0.1497761497761497,fn>=0_inferred,604.0,1104.0,42.0,0.0
42-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.100000-notes/run_0,2039,7471,2004,7506,0.308484551250613,0.2964071856287425,0.0837996269650945,0.079507428724401,fn>=0_inferred,629.0,594.0,42.0,0.1
42-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/42-r_fun-0.100000-notes/run_0,2027,8021,2595,7453,0.3369511593487913,0.4820809248554913,0.091640949953039,0.1559655903253958,fn<0,683.0,1251.0,42.0,0.1
