params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,dhom
47-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.400000-notes/run_0,3829,7023,4731,6121,0.3523113084356228,0.4757979285563306,0.2203888253553341,0.3205182970240638,fn<0_inferred,1349.0,2251.0,47.0,0.4
47-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.400000-notes/run_0,2142,7862,2580,7424,0.3986928104575163,0.5007751937984496,0.1150323275862068,0.1643347748664462,fn<0,854.0,1292.0,47.0,0.4
47-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.400000-notes/run_0,572,8576,496,8652,0.8094405594405595,0.780241935483871,0.0535136384650947,0.0451259328358208,fn>=0_inferred,463.0,387.0,47.0,0.4
47-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.400000-notes/run_0,2259,7737,2647,7349,0.4240814519698981,0.5085001888930865,0.1303578718192951,0.1739692387230192,fn>=0,958.0,1346.0,47.0,0.4
47-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.400000-notes/run_0,4401,15599,5227,14773,0.4117246080436264,0.5046872010713602,0.1226561971163609,0.1691134047054298,all,1812.0,2638.0,47.0,0.4
47-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.500000-notes/run_0,634,8425,185,8874,0.9337539432176656,0.772972972972973,0.0667117421681316,0.0169732937685459,fn>=0_inferred,592.0,143.0,47.0,0.5
47-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.500000-notes/run_0,3448,7493,5035,5906,0.355568445475638,0.5586891757696127,0.2075855062648154,0.3754170559188576,fn<0_inferred,1226.0,2813.0,47.0,0.5
47-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.500000-notes/run_0,1954,8110,2577,7487,0.4293756397134084,0.56732634846721,0.112060905569654,0.1802712700369913,fn>=0,839.0,1462.0,47.0,0.5
47-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.500000-notes/run_0,4082,15918,5220,14780,0.4453699167074963,0.5662835249042145,0.1230040595399188,0.1857017213217741,all,1818.0,2956.0,47.0,0.5
47-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.500000-notes/run_0,2128,7808,2643,7293,0.4600563909774436,0.565266742338252,0.1342383107088989,0.1913422131147541,fn<0,979.0,1494.0,47.0,0.5
47-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.600000-notes/run_0,2154,7518,2417,7255,0.4354688950789229,0.4968969797269342,0.1292901447277739,0.1597499334929502,fn>=0_inferred,938.0,1201.0,47.0,0.6
47-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.600000-notes/run_0,3574,16426,5363,14637,0.4387241186345831,0.6259556218534402,0.1071257771401243,0.2043711189577499,all,1568.0,3357.0,47.0,0.6
47-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.600000-notes/run_0,1881,8038,2629,7290,0.441786283891547,0.600608596424496,0.1139917695473251,0.1964419009703906,fn<0,831.0,1579.0,47.0,0.6
47-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.600000-notes/run_0,1693,8388,2734,7347,0.4353219137625517,0.6503291880029262,0.100313052946781,0.2119694802098235,fn>=0,737.0,1778.0,47.0,0.6
47-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.600000-notes/run_0,1420,8908,2946,7382,0.4436619718309859,0.7318397827562797,0.0853427255486318,0.2420296362819937,fn<0_inferred,630.0,2156.0,47.0,0.6
47-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.700000-notes/run_0,622,8208,55,8775,0.9807073954983924,0.7818181818181819,0.0695156695156695,0.0052387914230019,fn>=0_inferred,610.0,43.0,47.0,0.7
47-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.700000-notes/run_0,3128,8042,5120,6050,0.3938618925831202,0.6296875,0.2036363636363636,0.4008952996766973,fn<0_inferred,1232.0,3224.0,47.0,0.7
47-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.700000-notes/run_0,1669,8333,2586,7416,0.4847213900539245,0.6674400618716164,0.1090884573894282,0.2071282851314052,fn>=0,809.0,1726.0,47.0,0.7
47-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.700000-notes/run_0,2081,7917,2589,7409,0.4963959634790966,0.5952105059868675,0.1394250236199217,0.1946444360237463,fn<0,1033.0,1541.0,47.0,0.7
47-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.700000-notes/run_0,3750,16250,5175,14825,0.4912,0.6313043478260869,0.1242495784148398,0.2010461538461538,all,1842.0,3267.0,47.0,0.7
47-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.800000-notes/run_0,3069,16931,5254,14746,0.5249266862170088,0.7224971450323563,0.1092499660924996,0.224204122615321,all,1611.0,3796.0,47.0,0.8
47-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.800000-notes/run_0,2594,9505,5251,6848,0.4379336931380108,0.7223386021710151,0.1658878504672897,0.3990531299316149,fn<0_inferred,1136.0,3793.0,47.0,0.8
47-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.800000-notes/run_0,475,7426,3,7898,1.0,1.0,0.0601418080526715,0.0004039859951521,fn>=0_inferred,475.0,3.0,47.0,0.8
47-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.800000-notes/run_0,1809,8226,2620,7415,0.5008291873963516,0.6553435114503817,0.1221847606203641,0.2087284220763433,fn<0,906.0,1717.0,47.0,0.8
47-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.800000-notes/run_0,1260,8705,2634,7331,0.5595238095238095,0.7892938496583144,0.0961669622152503,0.2388282596209075,fn>=0,705.0,2079.0,47.0,0.8
47-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.900000-notes/run_0,1178,6639,1148,6669,0.5619694397283531,0.5505226480836237,0.099265257159994,0.0951950594969121,fn>=0_inferred,662.0,632.0,47.0,0.9
47-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.900000-notes/run_0,4893,15107,5218,14782,0.4514612712037604,0.4856266768876964,0.1494385062914355,0.1677368107499834,all,2209.0,2534.0,47.0,0.9
47-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.900000-notes/run_0,2415,7545,2556,7404,0.4546583850931677,0.4847417840375587,0.1482982171799027,0.1642147117296222,fn>=0,1098.0,1239.0,47.0,0.9
47-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.900000-notes/run_0,2478,7562,2662,7378,0.4483454398708636,0.4864763335837716,0.1505828137706695,0.1712509918011108,fn<0,1111.0,1295.0,47.0,0.9
47-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-0.900000-notes/run_0,3715,8468,4070,8113,0.4164199192462988,0.4673218673218673,0.1906816220880069,0.2246102975909305,fn<0_inferred,1547.0,1902.0,47.0,0.9
47-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-1.000000-notes/run_0,2216,7866,2602,7480,0.4629963898916967,0.5426594926979247,0.1371657754010695,0.1795067378591406,fn<0,1026.0,1412.0,47.0,1.0
47-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-1.000000-notes/run_0,1128,6413,947,6594,0.4920212765957447,0.3949313621964097,0.0841674249317561,0.0583190394511149,fn>=0_inferred,555.0,374.0,47.0,1.0
47-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-1.000000-notes/run_0,3631,8828,4311,8148,0.445056458275957,0.5325910461609835,0.1983308787432498,0.260081558676937,fn<0_inferred,1616.0,2296.0,47.0,1.0
47-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-1.000000-notes/run_0,2543,7375,2656,7262,0.4502556036177743,0.473644578313253,0.1576700633434315,0.1705762711864406,fn>=0,1145.0,1258.0,47.0,1.0
47-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/47-r_fun-1.000000-notes/run_0,4759,15241,5258,14742,0.456188274847657,0.5077976416888551,0.1472663139329806,0.1751853552916475,all,2171.0,2670.0,47.0,1.0
48-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.000000-notes/run_0,1811,8107,2614,7304,0.2722252898950856,0.4957918898240245,0.0674972617743702,0.159861847785864,fn<0,493.0,1296.0,48.0,0.0
48-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.000000-notes/run_0,2203,7879,2643,7439,0.2700862460281434,0.3916004540295119,0.0799838687995698,0.1313618479502475,fn>=0,595.0,1035.0,48.0,0.0
48-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.000000-notes/run_0,1331,7498,1339,7490,0.2501878287002254,0.2546676624346527,0.0444592790387182,0.0454787943451587,fn>=0_inferred,333.0,341.0,48.0,0.0
48-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.000000-notes/run_0,2683,8488,3918,7253,0.2814014163250093,0.5079122001020929,0.1040948573004274,0.2344486333647502,fn<0_inferred,755.0,1990.0,48.0,0.0
48-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.000000-notes/run_0,4014,15986,5257,14743,0.2710513203786746,0.4434087882822903,0.0737977345180763,0.1458150882021769,all,1088.0,2331.0,48.0,0.0
48-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.100000-notes/run_0,1787,8173,2572,7388,0.3799664241745943,0.5692068429237948,0.0919057931781267,0.1791263917778049,fn<0,679.0,1464.0,48.0,0.1
48-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.100000-notes/run_0,1040,6847,680,7207,0.3836538461538462,0.0573529411764705,0.0553628416816983,0.0056959252227252,fn>=0_inferred,399.0,39.0,48.0,0.1
48-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.100000-notes/run_0,3912,16088,5210,14790,0.3358895705521472,0.5013435700575816,0.0888438133874239,0.1623570363003481,all,1314.0,2612.0,48.0,0.1
48-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.100000-notes/run_0,2872,9241,4530,7583,0.3185933147632312,0.567991169977925,0.1206646445997626,0.2784330700140677,fn<0_inferred,915.0,2573.0,48.0,0.1
48-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.100000-notes/run_0,2125,7915,2638,7402,0.2988235294117647,0.4351781652767248,0.0857876249662253,0.1450410612760581,fn>=0,635.0,1148.0,48.0,0.1
48-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.200000-notes/run_0,2245,7914,2628,7531,0.3487750556792873,0.4436834094368341,0.1039702562740671,0.1473338387667424,fn>=0,783.0,1166.0,48.0,0.2
48-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.200000-notes/run_0,2098,7376,2251,7223,0.3336510962821735,0.3789426921368281,0.0969126401772116,0.1156453362255965,fn>=0_inferred,700.0,853.0,48.0,0.2
48-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.200000-notes/run_0,2058,7783,2568,7273,0.369290573372206,0.4945482866043614,0.1044960813969476,0.1631761531543106,fn<0,760.0,1270.0,48.0,0.2
48-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.200000-notes/run_0,2205,8321,2945,7581,0.382312925170068,0.5375212224108659,0.111199050257222,0.1902415575051075,fn<0_inferred,843.0,1583.0,48.0,0.2
48-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.200000-notes/run_0,4303,15697,5196,14804,0.3585870323030444,0.4688221709006928,0.1042285868684139,0.1551888895967382,all,1543.0,2436.0,48.0,0.2
48-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.300000-notes/run_0,4137,15863,5369,14631,0.3729755861735557,0.5168560253306016,0.105461007449935,0.1749353842274475,all,1543.0,2775.0,48.0,0.3
48-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.300000-notes/run_0,2047,7995,2731,7311,0.3893502686858818,0.5422922006590992,0.109013814799617,0.1852407754846779,fn<0,797.0,1481.0,48.0,0.3
48-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.300000-notes/run_0,2090,7868,2638,7320,0.3569377990430622,0.4905231235784685,0.1019125683060109,0.1644636502287748,fn>=0,746.0,1294.0,48.0,0.3
48-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.300000-notes/run_0,1966,8175,2990,7151,0.401322482197355,0.6063545150501672,0.110334218990351,0.2217737003058104,fn<0_inferred,789.0,1813.0,48.0,0.3
48-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.300000-notes/run_0,2171,7688,2379,7480,0.3473053892215569,0.4043715846994535,0.1008021390374331,0.1251300728407908,fn>=0_inferred,754.0,962.0,48.0,0.3
48-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.400000-notes/run_0,1818,8123,2614,7327,0.4257425742574257,0.6006120887528692,0.1056366862290159,0.1932783454388772,fn<0,774.0,1570.0,48.0,0.4
48-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.400000-notes/run_0,2244,7765,2376,7633,0.3801247771836007,0.4145622895622896,0.1117516048735752,0.1268512556342562,fn>=0_inferred,853.0,985.0,48.0,0.4
48-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.400000-notes/run_0,1415,8576,2797,7194,0.4614840989399293,0.7275652484805148,0.0907700861829302,0.2372901119402985,fn<0_inferred,653.0,2035.0,48.0,0.4
48-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.400000-notes/run_0,1841,8218,2559,7500,0.3976099945681695,0.5666275889019148,0.0976,0.1764419566804575,fn>=0,732.0,1450.0,48.0,0.4
48-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.400000-notes/run_0,3659,16341,5173,14827,0.4115878655370319,0.5838005026097043,0.1015714574762258,0.1848112110641943,all,1506.0,3020.0,48.0,0.4
48-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.500000-notes/run_0,532,8204,55,8681,0.9417293233082706,0.4363636363636363,0.0577122451330491,0.0029254022428083,fn>=0_inferred,501.0,24.0,48.0,0.5
48-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.500000-notes/run_0,3634,16366,5134,14866,0.4722069345074298,0.6264121542656798,0.1154311852549441,0.1965049492851032,all,1716.0,3216.0,48.0,0.5
48-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.500000-notes/run_0,1772,8075,2522,7325,0.4650112866817156,0.6241078509119746,0.1124914675767918,0.194922600619195,fn<0,824.0,1574.0,48.0,0.5
48-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.500000-notes/run_0,3102,8162,5079,6185,0.3916827852998066,0.6284701712935618,0.1964430072756669,0.3910806174957118,fn<0_inferred,1215.0,3192.0,48.0,0.5
48-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.500000-notes/run_0,1862,8291,2612,7541,0.4790547798066595,0.6286370597243491,0.1182866993767404,0.1980460740562055,fn>=0,892.0,1642.0,48.0,0.5
48-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.600000-notes/run_0,1858,8043,2642,7259,0.3998923573735199,0.5779712339137018,0.1023556963769114,0.1898545318910854,fn<0,743.0,1527.0,48.0,0.6
48-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.600000-notes/run_0,1872,7635,2646,6861,0.4209401709401709,0.5903250188964475,0.114852062381577,0.2045841519318926,fn>=0_inferred,788.0,1562.0,48.0,0.6
48-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.600000-notes/run_0,2034,8065,2590,7509,0.4714847590953785,0.584942084942085,0.1277134105739779,0.1878487290762554,fn>=0,959.0,1515.0,48.0,0.6
48-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.600000-notes/run_0,2020,8473,2586,7907,0.4524752475247525,0.5723124516627996,0.1155937776653598,0.1746724890829694,fn<0_inferred,914.0,1480.0,48.0,0.6
48-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.600000-notes/run_0,3892,16108,5232,14768,0.4373072970195272,0.5814220183486238,0.115249187432286,0.1888502607400049,all,1702.0,3042.0,48.0,0.6
48-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.700000-notes/run_0,467,7811,36,8242,0.9828693790149892,0.7777777777777778,0.0556903664159184,0.0035846882601459,fn>=0_inferred,459.0,28.0,48.0,0.7
48-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.700000-notes/run_0,3209,16791,5181,14819,0.488625740105952,0.6832657788071801,0.1058101086443079,0.2108272288726103,all,1568.0,3540.0,48.0,0.7
48-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.700000-notes/run_0,1899,8042,2593,7348,0.4971037388098999,0.6317007327419977,0.1284703320631464,0.2036806764486446,fn<0,944.0,1638.0,48.0,0.7
48-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.700000-notes/run_0,2742,8980,5145,6577,0.4044493070751276,0.6826044703595724,0.1686179109016269,0.3910913140311804,fn<0_inferred,1109.0,3512.0,48.0,0.7
48-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.700000-notes/run_0,1310,8749,2588,7471,0.4763358778625954,0.7349304482225657,0.0835229554276535,0.2173962738598697,fn>=0,624.0,1902.0,48.0,0.7
48-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.800000-notes/run_0,3591,6507,4608,5490,0.392369813422445,0.5264756944444444,0.2566484517304189,0.3728292607960657,fn<0_inferred,1409.0,2426.0,48.0,0.8
48-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.800000-notes/run_0,2057,7938,2568,7427,0.4982984929508993,0.5981308411214953,0.1380099636461559,0.1934996220710506,fn>=0,1025.0,1536.0,48.0,0.8
48-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.800000-notes/run_0,4350,15650,5121,14879,0.4841379310344827,0.5618043350908026,0.1415417702802607,0.1838338658146965,all,2106.0,2877.0,48.0,0.8
48-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.800000-notes/run_0,759,9143,513,9389,0.9183135704874836,0.8791423001949318,0.074235807860262,0.0493273542600896,fn>=0_inferred,697.0,451.0,48.0,0.8
48-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.800000-notes/run_0,2293,7712,2553,7452,0.4714348015699956,0.5252643948296122,0.1450617283950617,0.1738848547717842,fn<0,1081.0,1341.0,48.0,0.8
48-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.900000-notes/run_0,2200,7892,2615,7477,0.4759090909090909,0.5590822179732313,0.1400294235656011,0.185250886974151,fn<0,1047.0,1462.0,48.0,0.9
48-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.900000-notes/run_0,1705,8203,2613,7295,0.5542521994134897,0.7091465748182166,0.1295407813570939,0.2258929659880531,fn>=0,945.0,1853.0,48.0,0.9
48-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.900000-notes/run_0,3265,7755,5094,5926,0.4229709035222052,0.6301531213191991,0.2330408369895376,0.413926499032882,fn<0_inferred,1381.0,3210.0,48.0,0.9
48-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.900000-notes/run_0,640,8340,134,8846,0.9546875,0.7835820895522388,0.0690707664481121,0.0125899280575539,fn>=0_inferred,611.0,105.0,48.0,0.9
48-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-0.900000-notes/run_0,3905,16095,5228,14772,0.5101152368758003,0.6340856924254017,0.1348497156783103,0.2059645852749301,all,1992.0,3315.0,48.0,0.9
48-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-1.000000-notes/run_0,2672,17328,5192,14808,0.5501497005988024,0.7684899845916795,0.0992706645056726,0.2302631578947368,all,1470.0,3990.0,48.0,1.0
48-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-1.000000-notes/run_0,1644,8438,2667,7415,0.5188564476885644,0.7034120734908137,0.1150370869858395,0.22232756577388,fn<0,853.0,1876.0,48.0,1.0
48-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-1.000000-notes/run_0,412,7619,0,8031,1.0,0.0,0.0513012078196986,0.0,fn>=0_inferred,412.0,0.0,48.0,1.0
48-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-1.000000-notes/run_0,2260,9709,5192,6777,0.4681415929203539,0.7684899845916795,0.156116275638188,0.410958904109589,fn<0_inferred,1058.0,3990.0,48.0,1.0
48-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/48-r_fun-1.000000-notes/run_0,1028,8890,2525,7393,0.6001945525291829,0.8372277227722772,0.083457324496145,0.2377952755905512,fn>=0,617.0,2114.0,48.0,1.0
49-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_False/data/49-r_fun-0.000000-notes/run_0,2065,7421,2685,6801,0.297820823244552,0.4599627560521415,0.090427878253198,0.1664196199973049,fn<0_inferred,615.0,1235.0,49.0,0.0
