params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,mu_fnr
43-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.400000-notes/run_0,3970,16030,4141,15859,0.4083123425692695,0.4327457135957498,0.10221325430355,0.1117903930131004,all,1621.0,1792.0,43.0,0.4
43-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.400000-notes/run_0,2140,7976,2330,7786,0.4065420560747663,0.4549356223175965,0.1117390187516054,0.1328986960882648,fn>=0_inferred,870.0,1060.0,43.0,0.4
43-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.400000-notes/run_0,1830,8054,1811,8073,0.4103825136612022,0.4041965764770844,0.0930261365043973,0.090886516016886,fn<0_inferred,751.0,732.0,43.0,0.4
43-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.400000-notes/run_0,2066,7964,2092,7938,0.4128751210067763,0.4201720841300191,0.1074577979339884,0.1103716725263686,fn<0,853.0,879.0,43.0,0.4
43-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.500000-notes/run_0,1959,8018,1842,8135,0.4721796835119959,0.4386536373507057,0.1137062077443146,0.1007732601646295,fn>=0,925.0,808.0,43.0,0.5
43-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.500000-notes/run_0,1652,7691,1297,8046,0.5308716707021792,0.4024672320740169,0.1089982600049714,0.0678715381614874,fn>=0_inferred,877.0,522.0,43.0,0.5
43-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.500000-notes/run_0,2141,8516,2396,8261,0.4119570294255021,0.4745409015025041,0.1067667352620748,0.1335133865664631,fn<0_inferred,882.0,1137.0,43.0,0.5
43-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.500000-notes/run_0,1834,8189,1851,8172,0.4547437295528899,0.4597514856834144,0.1020558002936857,0.1039198925387715,fn<0,834.0,851.0,43.0,0.5
43-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.500000-notes/run_0,3793,16207,3693,16307,0.4637490113366728,0.4492282696994313,0.1078677868400073,0.1023631764052569,all,1759.0,1659.0,43.0,0.5
43-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.600000-notes/run_0,1680,8124,1612,8192,0.5172619047619048,0.4968982630272953,0.1060791015625,0.0985967503692762,fn<0_inferred,869.0,801.0,43.0,0.6
43-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.600000-notes/run_0,1670,8337,1564,8443,0.4886227544910179,0.4539641943734015,0.0966481108610683,0.0851625284874655,fn>=0,816.0,710.0,43.0,0.6
43-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.600000-notes/run_0,1789,8204,1504,8489,0.5131358300726663,0.4208776595744681,0.1081399458122275,0.0771574841540711,fn<0,918.0,633.0,43.0,0.6
43-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.600000-notes/run_0,3459,16541,3068,16932,0.5013009540329575,0.4377444589308996,0.1024096385542168,0.0811921891058581,all,1734.0,1343.0,43.0,0.6
43-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.600000-notes/run_0,1779,8417,1456,8740,0.4862282181000562,0.3722527472527472,0.0989702517162471,0.0643934893667577,fn>=0_inferred,865.0,542.0,43.0,0.6
43-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.700000-notes/run_0,1889,8179,1275,8793,0.5712016940179989,0.3647058823529411,0.1227112475833049,0.0568529160044015,fn>=0_inferred,1079.0,465.0,43.0,0.7
43-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.700000-notes/run_0,1785,8194,1252,8727,0.5938375350140056,0.420926517571885,0.1214621290248653,0.0643153526970954,fn>=0,1060.0,527.0,43.0,0.7
43-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.700000-notes/run_0,1728,8293,1273,8748,0.5896990740740741,0.4430479183032207,0.1164837677183356,0.0680091643554805,fn<0,1019.0,564.0,43.0,0.7
43-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.700000-notes/run_0,3513,16487,2525,17475,0.591801878736123,0.4320792079207921,0.118969957081545,0.0661733486989749,all,2079.0,1091.0,43.0,0.7
43-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.700000-notes/run_0,1624,8308,1250,8682,0.6157635467980296,0.5008,0.1151808339092375,0.0753490611458834,fn<0_inferred,1000.0,626.0,43.0,0.7
43-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.800000-notes/run_0,3270,16730,1990,18010,0.6581039755351682,0.4381909547738693,0.1194891726818434,0.052121936640765,all,2152.0,872.0,43.0,0.8
43-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.800000-notes/run_0,1678,8255,1013,8920,0.6579261025029798,0.4333662388943731,0.1237668161434977,0.0531798909751665,fn<0,1104.0,439.0,43.0,0.8
43-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.800000-notes/run_0,1592,8475,977,9090,0.6582914572864321,0.443193449334698,0.1152915291529153,0.0510914454277286,fn>=0,1048.0,433.0,43.0,0.8
43-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.800000-notes/run_0,1678,8560,1113,9125,0.6424314660309892,0.4609164420485175,0.1181369863013698,0.059929906542056,fn<0_inferred,1078.0,513.0,43.0,0.8
43-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.800000-notes/run_0,1592,8170,877,8885,0.6746231155778895,0.4093500570125427,0.1208778840742825,0.0439412484700122,fn>=0_inferred,1074.0,359.0,43.0,0.8
43-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.900000-notes/run_0,1516,8494,815,9195,0.6866754617414248,0.4171779141104294,0.1132137030995106,0.0400282552389922,fn<0,1041.0,340.0,43.0,0.9
43-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.900000-notes/run_0,1676,8570,998,9248,0.6575178997613366,0.4248496993987976,0.1191608996539792,0.0494749124854142,fn<0_inferred,1102.0,424.0,43.0,0.9
43-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.900000-notes/run_0,1569,8421,822,9168,0.6883365200764818,0.4051094890510949,0.1178010471204188,0.0395439971499821,fn>=0,1080.0,333.0,43.0,0.9
43-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.900000-notes/run_0,3085,16915,1637,18363,0.6875202593192868,0.4111178985949908,0.1155040026139519,0.0397871711498669,all,2121.0,673.0,43.0,0.9
43-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-0.900000-notes/run_0,1409,8345,639,9115,0.723207948899929,0.3896713615023474,0.1117937465715852,0.0298382264829239,fn>=0_inferred,1019.0,249.0,43.0,0.9
43-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-1.000000-notes/run_0,1501,8574,620,9455,0.7561625582944703,0.4096774193548387,0.1200423056583818,0.0296244459995334,fn>=0,1135.0,254.0,43.0,1.0
43-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-1.000000-notes/run_0,1488,8437,600,9325,0.7567204301075269,0.3966666666666666,0.1207506702412868,0.0282090790565366,fn<0,1126.0,238.0,43.0,1.0
43-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-1.000000-notes/run_0,1690,8745,761,9674,0.7165680473372781,0.3705650459921156,0.1251808972503618,0.0322469982847341,fn<0_inferred,1211.0,282.0,43.0,1.0
43-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-1.000000-notes/run_0,2989,17011,1220,18780,0.7564402810304449,0.4032786885245901,0.1203940362087327,0.028922461936394,all,2261.0,492.0,43.0,1.0
43-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/43-r_fun-1.000000-notes/run_0,1299,8266,459,9106,0.8083140877598153,0.457516339869281,0.1153085877443443,0.0254052746189208,fn>=0_inferred,1050.0,210.0,43.0,1.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.000000-notes/run_0,4223,15777,5217,14783,0.3026284631778356,0.4354993291163504,0.0864506527768382,0.1440070989414971,all,1278.0,2272.0,44.0,0.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.000000-notes/run_0,2108,7818,2582,7344,0.3074003795066413,0.4345468628969791,0.088235294117647,0.1435149654643131,fn<0,648.0,1122.0,44.0,0.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.000000-notes/run_0,1952,7674,1927,7699,0.3119877049180328,0.3030617540217955,0.0791011819716846,0.0761011206671879,fn>=0_inferred,609.0,584.0,44.0,0.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.000000-notes/run_0,2115,7959,2635,7439,0.2978723404255319,0.4364326375711575,0.084688802258368,0.1444905138836537,fn>=0,630.0,1150.0,44.0,0.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.000000-notes/run_0,2271,8103,3290,7084,0.2945838837516512,0.5130699088145897,0.094438170525127,0.2083179069480439,fn<0_inferred,669.0,1688.0,44.0,0.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.100000-notes/run_0,2940,8275,3843,7372,0.269047619047619,0.4408014571948998,0.1072978838849701,0.2047129909365559,fn<0_inferred,791.0,1694.0,44.0,0.1
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.100000-notes/run_0,2150,8006,2639,7517,0.3274418604651162,0.4520651762031072,0.093654383397632,0.1490132400699475,fn<0,704.0,1193.0,44.0,0.1
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.100000-notes/run_0,1247,7538,1311,7474,0.4771451483560545,0.5026697177726926,0.0796093122825796,0.0874237198195807,fn>=0_inferred,595.0,659.0,44.0,0.1
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.100000-notes/run_0,4187,15813,5154,14846,0.3310245999522331,0.4565386107877376,0.0933584803987606,0.1488016189211408,all,1386.0,2353.0,44.0,0.1
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.100000-notes/run_0,2037,7807,2515,7329,0.3348060873834069,0.4612326043737574,0.093054987037795,0.1485846035609068,fn>=0,682.0,1160.0,44.0,0.1
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.200000-notes/run_0,2120,7806,2398,7528,0.3641509433962264,0.4378648874061718,0.1025504782146652,0.1345119139123751,fn<0,772.0,1050.0,44.0,0.2
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.200000-notes/run_0,1767,7389,1691,7465,0.3950198075834748,0.3678296865759905,0.0935030140656396,0.0841791852754094,fn>=0_inferred,698.0,622.0,44.0,0.2
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.200000-notes/run_0,2457,8387,3249,7595,0.3162393162393162,0.4829178208679593,0.1023041474654377,0.1870752354834863,fn<0_inferred,777.0,1569.0,44.0,0.2
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.200000-notes/run_0,4224,15776,4940,15060,0.3491950757575757,0.4435222672064777,0.097941567065073,0.1388818458417849,all,1475.0,2191.0,44.0,0.2
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.200000-notes/run_0,2104,7970,2542,7532,0.3341254752851711,0.4488591660110149,0.0933351035581518,0.1431618569636135,fn>=0,703.0,1141.0,44.0,0.2
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.300000-notes/run_0,2298,7977,2356,7919,0.3511749347258485,0.3671477079796265,0.1019068064149513,0.1084367556725586,fn<0_inferred,807.0,865.0,44.0,0.3
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.300000-notes/run_0,2156,7848,2318,7686,0.3835807050092764,0.4266609145815358,0.1075982305490502,0.126019367991845,fn>=0,827.0,989.0,44.0,0.3
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.300000-notes/run_0,1931,7794,2256,7469,0.4106680476437079,0.4955673758865248,0.1061721783371267,0.1434436746215037,fn>=0_inferred,793.0,1118.0,44.0,0.3
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.300000-notes/run_0,2073,7923,2294,7702,0.3728895320791124,0.4333042720139494,0.1003635419371591,0.125457528713871,fn<0,773.0,994.0,44.0,0.3
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.300000-notes/run_0,4229,15771,4612,15388,0.3783400331047529,0.4299653078924544,0.1039771250324928,0.1257371124215331,all,1600.0,1983.0,44.0,0.3
44-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.400000-notes/run_0,2604,8376,3073,7907,0.3563748079877112,0.4546046208916368,0.1173643606930567,0.1667860553963706,fn<0_inferred,928.0,1397.0,44.0,0.4
44-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.400000-notes/run_0,1914,8044,2051,7907,0.41901776384535,0.4578254509995124,0.1014291134437839,0.1167329686723023,fn<0,802.0,939.0,44.0,0.4
44-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.400000-notes/run_0,1989,8053,2037,8005,0.432378079436903,0.445753559155621,0.1074328544659587,0.1127530113001366,fn>=0,860.0,908.0,44.0,0.4
44-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.400000-notes/run_0,1299,7721,1015,8005,0.565050038491147,0.4433497536945813,0.0916926920674578,0.0582826058800673,fn>=0_inferred,734.0,450.0,44.0,0.4
44-r_fun-0.400000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.400000-notes/run_0,3903,16097,4088,15912,0.425826287471176,0.4518101761252446,0.1044494720965309,0.1147418773684537,all,1662.0,1847.0,44.0,0.4
44-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.500000-notes/run_0,3778,16222,3674,16326,0.4526204340921122,0.437125748502994,0.1047409040793825,0.0990013561829614,all,1710.0,1606.0,44.0,0.5
44-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.500000-notes/run_0,1822,8155,1767,8210,0.4610318331503842,0.4442558007923033,0.1023142509135201,0.0962599632127529,fn<0,840.0,785.0,44.0,0.5
44-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.500000-notes/run_0,2027,8268,1875,8420,0.4346324617661569,0.3888,0.1046318289786223,0.0881712626995645,fn<0_inferred,881.0,729.0,44.0,0.5
44-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.500000-notes/run_0,1956,8067,1907,8116,0.4447852760736196,0.4305191400104877,0.1071956628881222,0.101772654022561,fn>=0,870.0,821.0,44.0,0.5
44-r_fun-0.500000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.500000-notes/run_0,1751,7954,1799,7906,0.4734437464306111,0.4874930516953863,0.1048570705793068,0.11025898918783,fn>=0_inferred,829.0,877.0,44.0,0.5
44-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.600000-notes/run_0,1286,7687,630,8343,0.6734059097978227,0.3333333333333333,0.1037995924727316,0.0273188500065044,fn>=0_inferred,866.0,210.0,44.0,0.6
44-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.600000-notes/run_0,2383,8644,2414,8613,0.4422996223248007,0.4494614747307374,0.1223731568559154,0.1255205923183711,fn<0_inferred,1054.0,1085.0,44.0,0.6
44-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.600000-notes/run_0,1728,8338,1513,8553,0.495949074074074,0.4243225380039656,0.1001987606687711,0.0769968817462221,fn>=0,857.0,642.0,44.0,0.6
44-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.600000-notes/run_0,1941,7993,1531,8403,0.547655847501288,0.426518615284128,0.126502439604903,0.0816964844238708,fn<0,1063.0,653.0,44.0,0.6
44-r_fun-0.600000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.600000-notes/run_0,3669,16331,3044,16956,0.5233033524121014,0.4254270696452036,0.1132342533616418,0.0792970424346335,all,1920.0,1295.0,44.0,0.6
44-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.700000-notes/run_0,1869,8474,1584,8759,0.545211342964152,0.4633838383838384,0.1163374814476538,0.0866178900165211,fn<0_inferred,1019.0,734.0,44.0,0.7
44-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.700000-notes/run_0,1700,8321,1271,8750,0.5841176470588235,0.4437450826121164,0.1134857142857142,0.0677803148660016,fn>=0,993.0,564.0,44.0,0.7
44-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.700000-notes/run_0,1666,8313,1258,8721,0.6020408163265306,0.4729729729729729,0.1150097465886939,0.0715746421267893,fn<0,1003.0,595.0,44.0,0.7
44-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.700000-notes/run_0,3366,16634,2529,17471,0.5929887106357694,0.4582839066824832,0.1142464655715185,0.0696765660694962,all,1996.0,1159.0,44.0,0.7
44-r_fun-0.700000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.700000-notes/run_0,1497,8160,945,8712,0.6526386105544422,0.4497354497354497,0.1121441689623507,0.0520833333333333,fn>=0_inferred,977.0,425.0,44.0,0.7
44-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.800000-notes/run_0,1702,8494,1174,9022,0.6116333725029377,0.4369676320272572,0.1153846153846153,0.0603955733458912,fn<0_inferred,1041.0,513.0,44.0,0.8
44-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.800000-notes/run_0,3183,16817,2044,17956,0.6245680175934653,0.4153620352250489,0.1107150813098685,0.0504846286495807,all,1988.0,849.0,44.0,0.8
44-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.800000-notes/run_0,1553,8350,1017,8886,0.6188023180940115,0.4178957718780727,0.1081476479855953,0.0508982035928143,fn<0,961.0,425.0,44.0,0.8
44-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.800000-notes/run_0,1630,8467,1027,9070,0.6300613496932516,0.4128529698149951,0.1132304299889746,0.0500767686311562,fn>=0,1027.0,424.0,44.0,0.8
44-r_fun-0.800000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.800000-notes/run_0,1481,8323,870,8934,0.6394328156650911,0.3862068965517241,0.1059995522722185,0.0403700588730025,fn>=0_inferred,947.0,336.0,44.0,0.8
44-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.900000-notes/run_0,1563,8676,988,9251,0.6564299424184261,0.4564777327935223,0.1109069289806507,0.0519824804057169,fn<0_inferred,1026.0,451.0,44.0,0.9
44-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.900000-notes/run_0,3075,16925,1616,18384,0.6978861788617886,0.4251237623762376,0.1167319408181027,0.0405908419497784,all,2146.0,687.0,44.0,0.9
44-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.900000-notes/run_0,1448,8567,806,9209,0.6781767955801105,0.4218362282878412,0.1066348137691388,0.0396871717053811,fn<0,982.0,340.0,44.0,0.9
44-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.900000-notes/run_0,1627,8358,810,9175,0.7154271665642287,0.4283950617283951,0.126866485013624,0.0415171093563053,fn>=0,1164.0,347.0,44.0,0.9
44-r_fun-0.900000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-0.900000-notes/run_0,1512,8249,628,9133,0.7407407407407407,0.375796178343949,0.1226322128544837,0.0286095284276882,fn>=0_inferred,1120.0,236.0,44.0,0.9
44-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-1.000000-notes/run_0,1221,8510,406,9325,0.8116298116298116,0.4334975369458128,0.1062734584450402,0.0206815511163337,fn>=0_inferred,991.0,176.0,44.0,1.0
44-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-1.000000-notes/run_0,2681,17319,1209,18791,0.7474822827303245,0.4400330851943755,0.106646798999521,0.0307177088746463,all,2004.0,532.0,44.0,1.0
44-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-1.000000-notes/run_0,1460,8809,803,9466,0.6938356164383561,0.4433374844333748,0.107014578491443,0.0404132137586559,fn<0_inferred,1013.0,356.0,44.0,1.0
44-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-1.000000-notes/run_0,1298,8584,603,9279,0.7303543913713405,0.4195688225538971,0.1021661817006142,0.0294734389561975,fn<0,948.0,253.0,44.0,1.0
44-r_fun-1.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/44-r_fun-1.000000-notes/run_0,1383,8735,606,9512,0.7635574837310195,0.4603960396039604,0.1110176619007569,0.0319404693760732,fn>=0,1056.0,279.0,44.0,1.0
45-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/note_pol/output_helpfulness_False/data/45-r_fun-0.000000-notes/run_0,2573,8164,3277,7460,0.2635056354450058,0.4217271895025938,0.0908847184986595,0.1692797648211661,fn<0_inferred,678.0,1382.0,45.0,0.0
