params,run_result_dir,condition,status,corr_in,corr_in_p,corr_fn_abs,corr_fn_abs_p,avg_in,avg_in_hat,avg_fn_hat_abs,avg_fn_abs,avg_helpfulness,avg_helpfulness_hat,no_run,dhom,number_of_notes
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,all,publishable,0.090087210093693,7.843529501997342e-11,-0.0610577783180006,1.0675260803505023e-05,0.7453064186404775,0.417639487815906,0.1814170587687396,0.2285209112088773,,,44.0,0.0,5193.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,all,unpublishable,0.5569394928480598,0.0,0.0202919445749216,0.0135396176688822,0.0742724582070507,0.0259386467851908,0.2349989652569963,0.4600715605134801,,,44.0,0.0,14807.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn<0,published,0.1569594492443884,9.593132075620336e-12,-0.1599101918259134,3.860225437870119e-12,0.7499282823403113,0.498634430273752,0.2437985785727106,0.3041290442957595,,,44.0,0.0,1863.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn<0,unpublished,0.4357137720593916,0.0,-0.0159620966125633,0.1520117789328824,0.1288540111859218,0.0232540364913921,0.2395525950450594,0.4201082915529609,,,44.0,0.0,8055.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn<0,publishable,0.0870268802929304,8.97944396020005e-06,-0.2341431073718045,1.156501191771288e-33,0.7464201344375964,0.3906247221502311,0.2620050546406394,0.2290765519351695,,,44.0,0.0,2596.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn<0,unpublishable,0.5146278737374773,0.0,0.0111387195341734,0.3405939087502935,0.0679225322456432,0.0139586764321447,0.2326724642340636,0.4583285945313303,,,44.0,0.0,7322.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn>=0,published,0.2431519913022038,5.0361986246984485e-33,0.0584770243479778,0.0045381210080822,0.7459134167374681,0.5341593892056075,0.1154724085246219,0.3180684998364486,,,44.0,0.0,2354.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn>=0,unpublished,0.5179889831416284,0.0,0.1086150548264811,1.0181895823427333e-21,0.1008298249960144,0.0231880167505379,0.2285343568983611,0.4269786156617107,,,44.0,0.0,7728.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,all,unpublished,0.4734808922281888,0.0,0.0459878549787797,7.466801869924032e-09,0.1151322275658493,0.0232217105357866,0.2341576166253873,0.4234722822209212,,,44.0,0.0,15783.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn>=0,unpublishable,0.5968071806410448,0.0,0.0291022107055196,0.0118051286382586,0.0804841025476553,0.0376577306763068,0.2372748023297969,0.4617765701222043,,,44.0,0.0,7485.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn<0_inferred,published,0.1127328694671679,9.17248763193882e-08,-0.1446562990034067,6.440752511715298e-12,0.7169259292748433,0.4994751987779767,0.2230135420792927,0.3115630185232766,,,44.0,0.0,2234.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn<0_inferred,unpublished,0.4968000810036183,0.0,0.0505561063951761,5.735133666028876e-06,0.205269870136558,0.0517143694674405,0.2571357894427655,0.420252558352947,,,44.0,0.0,8042.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn<0_inferred,publishable,0.0465164926908492,0.009624625308629,-0.1530786430543269,1.0711879467356756e-17,0.7288511117210204,0.383967871797546,0.2335645810460865,0.2295979454044882,,,44.0,0.0,3097.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn<0_inferred,unpublishable,0.5641536571987912,0.0,0.0377154281304754,0.0013926485149872,0.138618321303552,0.0477177955662567,0.2566859958495793,0.4686778131686446,,,44.0,0.0,7179.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn>=0_inferred,published,0.2368229826581921,1.1126958200864902e-26,0.0670178615215428,0.0028280026898674,0.7823419299041856,0.5398585737367625,0.1148797521647907,0.3123015001296016,,,44.0,0.0,1983.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn>=0_inferred,unpublished,0.434756440734118,0.0,0.0446155286475123,8.610952251164671e-05,0.0214896850579511,-0.0063788531030662,0.2102859636351594,0.4268172013975455,,,44.0,0.0,7741.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn>=0_inferred,publishable,0.1095637141146102,4.950859181072024e-07,0.0922097646275333,2.3572771475740544e-05,0.7696203907442748,0.4673918708354007,0.1043651138770682,0.2269295109685114,,,44.0,0.0,2096.0
44-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.000000-notes/run_0,fn>=0,publishable,0.097341620657347,6.694531056917385e-07,0.1200765398627152,8.33210705210957e-10,0.744193131690412,0.4446438511844436,0.1008600940850846,0.2279654844374277,,,44.0,0.0,2597.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn>=0,published,0.2429029839422605,4.704382158341654e-32,-0.053892273702695,0.0099613484565691,0.7015163607174104,0.5142960864654419,0.1874946592077296,0.3244082607537182,,,44.0,0.1,2286.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn<0,unpublishable,0.4856015406633651,0.0,0.0156886081708388,0.1741518552504539,0.0667567797117921,0.0200494702323224,0.2290623908198602,0.4559897441438774,,,44.0,0.1,7505.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,all,unpublishable,0.5028951688923865,0.0,0.0367846968734943,7.215994867785374e-06,0.0653628707537147,0.036757390117887,0.2174615914535028,0.4538548865480267,,,44.0,0.1,14873.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn<0,unpublished,0.4110986799402552,5e-323,0.0344933044371358,0.0020592091742635,0.1132413067849354,0.0173497752612583,0.2258314533624929,0.4208436274803609,,,44.0,0.1,7979.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn<0,published,0.2497450521426669,5.150719834672931e-30,0.0680600432133087,0.0022429640328646,0.7290963524826216,0.5127566303525324,0.1852360889795928,0.3187295918633068,,,44.0,0.1,2014.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn>=0,unpublished,0.4797205823125366,0.0,0.0586135684680697,2.550888342805033e-07,0.1121697116154643,0.0394196370204318,0.2081798284775788,0.4120147594250745,,,44.0,0.1,7721.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn<0,publishable,0.0902742896164742,6.488385062479549e-06,0.0162448682473686,0.4179758506493337,0.7519866595659165,0.4102308827355305,0.1832240379747508,0.2321662668322749,,,44.0,0.1,2488.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn>=0,publishable,0.0572430137075091,0.0032645689703881,-0.177679814514627,3.695682891930745e-20,0.7573309583175445,0.4106928692553998,0.1973384767106328,0.2253817899867374,,,44.0,0.1,2639.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn<0_inferred,unpublishable,0.5060208421159271,0.0,0.0147629052222319,0.2068651640527546,0.1055798066895514,0.0523875602417915,0.2359475731242299,0.4556900706073304,,,44.0,0.1,7312.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn<0_inferred,unpublished,0.4444406878762172,0.0,0.0235393288741791,0.0363750608733402,0.1597632619071356,0.0488506666914195,0.2364366701932665,0.4144486911539473,,,44.0,0.1,7904.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn<0_inferred,publishable,0.0865115079457291,4.414203723995567e-06,-0.0756774584707528,5.965713018300093e-05,0.7444351096866096,0.4061302201641737,0.2031452864885897,0.232960158883547,,,44.0,0.1,2808.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn>=0_inferred,published,0.253749376734518,5.566924837117954e-32,-0.0033807540586117,0.8774188193813677,0.7065556344049904,0.513923645878119,0.1798431363805278,0.3230149781913148,,,44.0,0.1,2084.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn>=0_inferred,unpublished,0.4452102137379619,0.0,0.0751469539081796,3.0647037471472174e-11,0.0650135849289379,0.007270036520697,0.1975975090876267,0.4185832229740892,,,44.0,0.1,7796.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn>=0_inferred,publishable,0.0539669037262606,0.0093407806595671,-0.1098510914462481,1.1379472614050641e-07,0.7672123415265201,0.4157219749849072,0.1751641578527727,0.2234842990550668,,,44.0,0.1,2319.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn>=0_inferred,unpublishable,0.5014806840877496,0.0,0.0631254144301305,3.9386743187344234e-08,0.0264703650583256,0.0216419551296593,0.1995843929379153,0.452080139048803,,,44.0,0.1,7561.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,all,publishable,0.0730411119101761,1.6437239307723334e-07,-0.0821065817611756,3.9186176825147484e-09,0.7547375088745856,0.4104686791907548,0.1904891060114179,0.2286741204707821,,,44.0,0.1,5127.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn<0_inferred,published,0.2378759548506695,7.010241800494964e-30,0.0058302144568509,0.7838530255694169,0.7218431915162454,0.513247215333935,0.1926377156754287,0.3205575214553249,,,44.0,0.1,2216.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,all,unpublished,0.4449765037701469,0.0,0.0454384866606541,1.2271232298978783e-08,0.1127143140267516,0.0282033677862633,0.2171506765639947,0.4165017363813248,,,44.0,0.1,15700.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,fn>=0,unpublishable,0.5196048887215783,0.0,0.0630344764257787,6.123351730717807e-08,0.0639430435644679,0.053775975723365,0.2056450877558219,0.4516803335815689,,,44.0,0.1,7368.0
44-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.100000-notes/run_0,all,published,0.2453128623412065,5.869619625196252e-60,0.001058625122263,0.9446724001938792,0.7144340591860465,0.5135750481837209,0.1864368079427372,0.3217485307199302,,,44.0,0.1,4300.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,all,publishable,0.0993790122895065,1.5859616241775686e-12,0.1538433175743344,4.876545550395673e-28,0.7443568794199444,0.4234651788234008,0.1379615547838295,0.2285885581388557,,,44.0,0.2,5034.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,all,published,0.2264185001144749,7.189025366145872e-53,0.0626378061959928,2.879341241212469e-05,0.7110814517289468,0.526963201794296,0.1296255208850087,0.3447041557296205,,,44.0,0.2,4453.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn>=0_inferred,unpublishable,0.3870327845329833,1.1711953779660427e-193,0.1215636713590565,2.4360183954223044e-19,-0.1756659262118534,-0.0592067443906405,0.1186968856925367,0.4644283623304068,,,44.0,0.2,5433.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn>=0_inferred,publishable,0.0741560681687241,0.0001975046705389,-0.0299338419535479,0.1334162350402827,0.792503842942346,0.4804820940715706,0.1251384979582894,0.2128299373709742,,,44.0,0.2,2515.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn>=0_inferred,unpublished,0.3094236609130603,8.172215715479941e-122,0.0837064080777943,5.513348590312814e-10,-0.1609476398774652,-0.0895002964671932,0.1187878494609477,0.4047501040935172,,,44.0,0.2,5476.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn>=0_inferred,published,0.1624115357165543,4.47776207638125e-16,0.0347393071415109,0.0841930658722473,0.7767408834385113,0.5569764756351132,0.1250490447752831,0.3406533232253236,,,44.0,0.2,2472.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn<0_inferred,unpublishable,0.4681735190195592,0.0,-0.0840394442829658,2.0549467190429912e-16,0.211374037941372,0.0907074542624395,0.3285484080372712,0.4540120108568132,,,44.0,0.2,9533.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn<0_inferred,publishable,-0.0051292822281187,0.7969388974470324,0.2425096655394893,4.856823329953786e-35,0.6962863699880905,0.3665388025434696,0.1507642494707026,0.2443221552929733,,,44.0,0.2,2519.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn<0_inferred,unpublished,0.4451656390408414,0.0,-0.0008898479317828,0.928852185271546,0.2504847412378214,0.0812535115947608,0.3220857821884185,0.4220704416870222,,,44.0,0.2,10071.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn<0_inferred,published,0.1014905158851904,6.010416522138775e-06,0.0862708193994786,0.0001207866288094,0.6291480265971731,0.4895109994043413,0.1353362977367208,0.3497590057804139,,,44.0,0.2,1981.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn>=0,unpublished,0.4795638401489533,0.0,0.0238947813237386,0.0370097462001972,0.0952282835600472,0.0357660517838561,0.2278219166803223,0.4148324168411865,,,44.0,0.2,7619.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn>=0,publishable,0.043722447449644,0.0266278751771684,0.0154715698237152,0.4329510227483726,0.7428067133411124,0.4333265299225982,0.1269912087029031,0.2294118509039284,,,44.0,0.2,2571.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,all,unpublished,0.4409342298811028,0.0,0.0211193518837388,0.0084533864826632,0.1055690842630153,0.0211102136628601,0.2504797180206929,0.4159698326523509,,,44.0,0.2,15547.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn>=0,published,0.2227407095890357,1.2470882605825976e-28,-0.0655325505035119,0.0012455241554917,0.703278651645627,0.528046953679868,0.1352072916232302,0.344607613110561,,,44.0,0.2,2424.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn<0,unpublishable,0.4242264819746816,0.0,-0.0488253461863371,2.352292810009196e-05,0.0720709958037229,0.013963045553681,0.2722056169308696,0.4597300003496263,,,44.0,0.2,7494.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn<0,publishable,0.1566902334269866,5.251957260889155e-15,0.2611874522639492,1.066033244548259e-39,0.7459750186764109,0.4131714176881851,0.1494129391825554,0.2277291648384084,,,44.0,0.2,2463.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn<0,unpublished,0.4018133051303015,1.9288643532868901e-305,0.0182492047871052,0.1042103373292869,0.1155068441716826,0.0070255982940572,0.2722544138345531,0.4170629167927724,,,44.0,0.2,7928.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn<0,published,0.2318246550458468,3.672747024310544e-26,0.2172537091777614,4.22598143933669e-23,0.7204032789354362,0.5256684681468704,0.122957106755167,0.3448194929935929,,,44.0,0.2,2029.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,all,unpublishable,0.4777108901477153,0.0,-0.0520090954551627,1.9359047457648688e-10,0.0708696863949017,0.0362851743424753,0.2523675099416583,0.4577933844740812,,,44.0,0.2,14966.0
44-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.200000-notes/run_0,fn>=0,unpublishable,0.5267195385376654,0.0,-0.0575309158289909,6.480980239384653e-07,0.0696648399401766,0.0586730267438704,0.2324709931085281,0.4558510665710653,,,44.0,0.2,7472.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn>=0_inferred,unpublishable,0.3839075029785448,2.549179711673567e-184,0.1442548486662444,7.386996918499756e-26,-0.1305376572574144,-0.0258338085281863,0.1327612327789962,0.4666472481290874,,,44.0,0.3,5260.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn>=0_inferred,publishable,0.0725720305165686,0.0001842046425578,-0.0882633502530542,5.333257915018165e-06,0.7907813206337233,0.4436503864443606,0.1593767608138891,0.212752472578046,,,44.0,0.3,2651.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,all,published,0.2125401346213521,7.008296587824599e-45,0.0384724768888689,0.0118611351812684,0.7142074030628945,0.5217488328103812,0.1497295195377121,0.3435116507442133,,,44.0,0.3,4277.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,all,unpublished,0.4255615380394636,0.0,0.0092437780332598,0.2464469085986067,0.12065186567206,0.0345979031216208,0.2578704611914566,0.4097869609757871,,,44.0,0.3,15723.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,all,publishable,0.0871366186232414,3.6031599782818025e-10,0.1011479018426474,3.255092910209333e-13,0.7564559147452043,0.4087957333206743,0.1895167083077756,0.2275278310829296,,,44.0,0.3,5161.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,all,unpublishable,0.4595148361066534,0.0,-0.0248734824257504,0.0024440188915416,0.0705981111167733,0.0448620398303959,0.2504747412089519,0.4540743029473886,,,44.0,0.3,14839.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn<0,published,0.2068664368877122,3.2658146166797614e-21,0.1588337991125178,4.973815669270747e-13,0.7243730099217985,0.5222816252688172,0.1520960706031232,0.3443997190224829,,,44.0,0.3,2046.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn<0,unpublished,0.3999953886823619,9.556329192679184e-306,-0.004212222012095,0.7061375726995881,0.1313049782919526,0.0279295856825158,0.2751814451427211,0.4120639327609856,,,44.0,0.3,8015.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn<0,unpublishable,0.4203916551041782,3.592687e-318,-0.0245407867327874,0.0338021689194795,0.0793764686243315,0.0335709649579364,0.2634703744291617,0.4563484165889438,,,44.0,0.3,7480.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn>=0,published,0.2178623387022271,2.234347697483507e-25,-0.0614246976183111,0.0037029644583856,0.7048847532944867,0.5212602208112953,0.1475592086995988,0.3426972232689376,,,44.0,0.3,2231.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn>=0,unpublished,0.4523190968846058,0.0,0.0233909990574182,0.0400177441001023,0.1095744528998183,0.041531811304603,0.2398700023993724,0.4074193002520757,,,44.0,0.3,7708.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn<0,publishable,0.1343566250754131,7.202372492389966e-12,0.2026133908042648,2.572035356801308e-25,0.7519335893064704,0.4034610680588918,0.211549570919322,0.2300844983006586,,,44.0,0.3,2581.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn>=0,unpublishable,0.50217901680399,0.0,-0.0264310762008967,0.0233663759244946,0.0616754158923495,0.0563387676529256,0.2372654279208462,0.4517627973027585,,,44.0,0.3,7359.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn<0_inferred,published,0.13385272419596,2.120492390335069e-09,0.0490261903310787,0.028905799889478,0.669031984592145,0.4971423847734139,0.1595403964009441,0.3586068683306143,,,44.0,0.3,1986.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn<0_inferred,unpublished,0.425356690029291,0.0,-0.0029500603351938,0.7668594318303229,0.2190679621534,0.0740321162966945,0.3224004069869002,0.4138884635442244,,,44.0,0.3,10103.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn<0_inferred,publishable,0.044424430662331,0.0260376572067878,0.1731018976327698,2.456497870247512e-18,0.7202022689243028,0.3719831096430279,0.2213497763580917,0.2431331997667729,,,44.0,0.3,2510.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn<0_inferred,unpublishable,0.4695821373200907,0.0,-0.0440856978834488,1.5866133937762465e-05,0.1810453542160768,0.0836823929326135,0.3151133312853239,0.4471702741702996,,,44.0,0.3,9579.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn>=0_inferred,published,0.2159138304587903,1.427610470338636e-25,0.0127093353466196,0.5431760876446331,0.7533686344391095,0.5430794333347884,0.1412247611569271,0.3304260540062854,,,44.0,0.3,2291.0
44-r_fun-0.300000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/homophily/output_helpfulness_True/data/44-r_fun-0.300000-notes/run_0,fn>=0_inferred,unpublished,0.3543272002410331,6.514359607932629e-166,0.0243724926951966,0.0677013794115953,-0.0562694551021352,-0.0362924626626797,0.141865827317548,0.4024137438140568,,,44.0,0.3,5620.0
