params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,st_prop
97-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.033333-notes/run_0,2159,7848,2616,7391,0.3344140805928671,0.4506880733944954,0.0976863753213367,0.1502293577981651,fn<0,722.0,1179.0,97.0,0.033333
97-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.033333-notes/run_0,2814,8324,3866,7272,0.2746979388770433,0.4720641489912053,0.1062981298129813,0.2192455550216242,fn<0_inferred,773.0,1825.0,97.0,0.033333
97-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.033333-notes/run_0,2136,7857,2656,7337,0.2991573033707865,0.4363704819277108,0.0870928172277497,0.1475117729413262,fn>=0,639.0,1159.0,97.0,0.033333
97-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.050000-notes/run_0,1067,7192,1112,7147,0.5576382380506092,0.5755395683453237,0.0832517140058766,0.0889877641824249,fn>=0_inferred,595.0,640.0,97.0,0.05
97-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.050000-notes/run_0,2903,8838,3993,7748,0.2559421288322425,0.459053343350864,0.0958957150232318,0.2073998642226748,fn<0_inferred,743.0,1833.0,97.0,0.05
97-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.050000-notes/run_0,1798,8087,2562,7323,0.310901001112347,0.5163934426229508,0.0763348354499522,0.1635958946457277,fn<0,559.0,1323.0,97.0,0.05
97-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.050000-notes/run_0,2172,7943,2543,7572,0.3586556169429097,0.4522217852929611,0.1028790279978869,0.1447815686768223,fn>=0,779.0,1150.0,97.0,0.05
97-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.050000-notes/run_0,3970,16030,5105,14895,0.3370277078085642,0.4844270323212536,0.0898288016112789,0.1542732376793512,all,1338.0,2473.0,97.0,0.05
97-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.066667-notes/run_0,2385,7592,2653,7324,0.350943396226415,0.4165096117602714,0.1142818132168214,0.1455479452054794,fn>=0,837.0,1105.0,97.0,0.066667
97-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.066667-notes/run_0,2959,8538,4208,7289,0.256167624197364,0.4769486692015209,0.1039923171902867,0.2350667603654251,fn<0_inferred,758.0,2007.0,97.0,0.066667
97-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.066667-notes/run_0,1217,7286,1106,7397,0.5472473294987674,0.5018083182640145,0.0900365012843044,0.0761734833928081,fn>=0_inferred,666.0,555.0,97.0,0.066667
97-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.066667-notes/run_0,4176,15824,5314,14686,0.3409961685823754,0.4821226947685359,0.0969630941032275,0.1619059656218402,all,1424.0,2562.0,97.0,0.066667
97-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.066667-notes/run_0,1791,8232,2661,7362,0.327749860413177,0.5475385193536264,0.0797337679978266,0.1769922254616132,fn<0,587.0,1457.0,97.0,0.066667
97-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.083333-notes/run_0,3958,16042,5286,14714,0.3297119757453259,0.4981082103670072,0.0886910425445154,0.1641316544071811,all,1305.0,2633.0,97.0,0.083333
97-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.083333-notes/run_0,1714,8324,2654,7384,0.3255542590431738,0.5644310474755087,0.0755687973997833,0.179961556943777,fn<0,558.0,1498.0,97.0,0.083333
97-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.083333-notes/run_0,2244,7718,2632,7330,0.3328877005347593,0.4312310030395136,0.1019099590723056,0.1470588235294117,fn>=0,747.0,1135.0,97.0,0.083333
97-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.083333-notes/run_0,1840,7828,2314,7354,0.3869565217391304,0.5125324114088159,0.0968180581996192,0.1515074092999489,fn<0_inferred,712.0,1186.0,97.0,0.083333
97-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.083333-notes/run_0,2118,8214,2972,7360,0.2799811142587347,0.4868775235531628,0.080570652173913,0.1761626491356221,fn>=0_inferred,593.0,1447.0,97.0,0.083333
97-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.100000-notes/run_0,1601,8461,2580,7482,0.2954403497813866,0.5627906976744186,0.0632183908045977,0.1716109206949533,fn<0,473.0,1452.0,97.0,0.1
97-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.100000-notes/run_0,3093,9228,4626,7695,0.2318137730358875,0.4863813229571984,0.09317738791423,0.2438231469440832,fn<0_inferred,717.0,2250.0,97.0,0.1
97-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.100000-notes/run_0,3983,16017,5211,14789,0.3278935475772031,0.4862790251391287,0.0883088782202988,0.158206905163264,all,1306.0,2534.0,97.0,0.1
97-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.100000-notes/run_0,2382,7556,2631,7307,0.3497061293031066,0.411250475104523,0.1140002737101409,0.1431974589730016,fn>=0,833.0,1082.0,97.0,0.1
97-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.100000-notes/run_0,890,6789,585,7094,0.6617977528089888,0.4854700854700854,0.0830279109106287,0.0418323759021947,fn>=0_inferred,589.0,284.0,97.0,0.1
97-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.116667-notes/run_0,2370,8681,3498,7553,0.2459915611814346,0.489136649514008,0.0771878723685952,0.1970971086280382,fn<0_inferred,583.0,1711.0,97.0,0.116667
97-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.116667-notes/run_0,2528,7520,2679,7369,0.3587816455696203,0.394923478910041,0.1230831863210747,0.1406914893617021,fn>=0,907.0,1058.0,97.0,0.116667
97-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.116667-notes/run_0,1570,7379,1719,7230,0.4885350318471337,0.532867946480512,0.1060857538035961,0.1241360617969914,fn>=0_inferred,767.0,916.0,97.0,0.116667
97-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.116667-notes/run_0,1412,8540,2538,7414,0.3137393767705382,0.6182033096926713,0.0597518208794173,0.1837236533957845,fn<0,443.0,1569.0,97.0,0.116667
97-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.116667-notes/run_0,3940,16060,5217,14783,0.3426395939086294,0.5035460992907801,0.0913211120882094,0.1635740971357409,all,1350.0,2627.0,97.0,0.116667
97-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.133333-notes/run_0,1325,8772,2597,7500,0.3343396226415094,0.660377358490566,0.0590666666666666,0.1955084359325125,fn<0,443.0,1715.0,97.0,0.133333
97-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.133333-notes/run_0,2761,9348,4612,7497,0.247011952191235,0.5492194275802255,0.090969721221822,0.2709670517757809,fn<0_inferred,682.0,2533.0,97.0,0.133333
97-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.133333-notes/run_0,984,6907,643,7248,0.6910569105691057,0.5272161741835147,0.0938189845474613,0.0490806428261184,fn>=0_inferred,680.0,339.0,97.0,0.133333
97-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.133333-notes/run_0,2420,7483,2658,7245,0.3797520661157025,0.4352896914973664,0.1268461007591442,0.1546171321662434,fn>=0,919.0,1157.0,97.0,0.133333
97-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.133333-notes/run_0,3745,16255,5255,14745,0.3636849132176235,0.5465271170313987,0.0923702950152594,0.1766840972008612,all,1362.0,2872.0,97.0,0.133333
97-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.150000-notes/run_0,3613,16387,5248,14752,0.3337946305009687,0.5413490853658537,0.0817516268980477,0.1733691340696894,all,1206.0,2841.0,97.0,0.15
97-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.150000-notes/run_0,773,6763,316,7220,0.7244501940491591,0.3259493670886076,0.077562326869806,0.0152299275469466,fn>=0_inferred,560.0,103.0,97.0,0.15
97-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.150000-notes/run_0,2840,9624,4932,7532,0.2274647887323943,0.5551500405515004,0.0857673924588422,0.2844970906068162,fn<0_inferred,646.0,2738.0,97.0,0.15
97-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.150000-notes/run_0,2385,7554,2625,7314,0.3651991614255765,0.4232380952380952,0.1190866830735575,0.1470743976701085,fn>=0,871.0,1111.0,97.0,0.15
97-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.150000-notes/run_0,1228,8833,2623,7438,0.2728013029315961,0.6595501334349981,0.045038988975531,0.1958564474131099,fn<0,335.0,1730.0,97.0,0.15
97-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.166667-notes/run_0,1940,7990,2764,7166,0.2891752577319588,0.5010853835021708,0.078286352218811,0.1733416770963704,fn>=0_inferred,561.0,1385.0,97.0,0.166667
97-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.166667-notes/run_0,4057,15943,5243,14757,0.3458220359871826,0.4938012588212855,0.0950735244290845,0.1623910180016308,all,1403.0,2589.0,97.0,0.166667
97-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.166667-notes/run_0,1599,8379,2561,7417,0.3452157598499062,0.5911753221397892,0.0744236214102737,0.1806898197875641,fn<0,552.0,1514.0,97.0,0.166667
97-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.166667-notes/run_0,2117,7953,2479,7591,0.3977326405290505,0.4856797095603066,0.1109208272954814,0.1513894128002011,fn<0_inferred,842.0,1204.0,97.0,0.166667
97-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.166667-notes/run_0,2458,7564,2682,7340,0.3462164361269325,0.4008202833706189,0.1159400544959128,0.1421205711263881,fn>=0,851.0,1075.0,97.0,0.166667
97-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.183333-notes/run_0,2411,7603,2684,7330,0.3401078390709249,0.4072280178837555,0.111869031377899,0.1437590424832303,fn>=0,820.0,1093.0,97.0,0.183333
97-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.183333-notes/run_0,2289,9755,4778,7266,0.2280471821756225,0.6301799916282964,0.0718414533443435,0.3086622245002562,fn<0_inferred,522.0,3011.0,97.0,0.183333
97-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.183333-notes/run_0,939,7017,467,7489,0.6666666666666666,0.3297644539614561,0.0835892642542395,0.0219467008693173,fn>=0_inferred,626.0,154.0,97.0,0.183333
97-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.183333-notes/run_0,817,9169,2561,7425,0.401468788249694,0.8090589613432253,0.0441750841750841,0.2259788417493728,fn<0,328.0,2072.0,97.0,0.183333
97-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.183333-notes/run_0,3228,16772,5245,14755,0.355638166047088,0.6034318398474738,0.0778041341917993,0.1887073694252325,all,1148.0,3165.0,97.0,0.183333
97-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.200000-notes/run_0,366,9631,2565,7432,0.6994535519125683,0.9571150097465888,0.0344456404736275,0.2549060326030526,fn<0,256.0,2455.0,97.0,0.2
97-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.200000-notes/run_0,2917,17083,5218,14782,0.4082961947206033,0.669221924108854,0.0805709646867812,0.2044137446584323,all,1191.0,3492.0,97.0,0.2
97-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.200000-notes/run_0,1076,7267,739,7604,0.6830855018587361,0.5385656292286874,0.0966596528143082,0.054768129902298,fn>=0_inferred,735.0,398.0,97.0,0.2
97-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.200000-notes/run_0,2551,7452,2653,7350,0.3665229321834575,0.3908782510365624,0.1272108843537415,0.1391572732152442,fn>=0,935.0,1037.0,97.0,0.2
97-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.200000-notes/run_0,1841,9816,4479,7178,0.2476914720260727,0.6907791917838804,0.0635274449707439,0.31519967400163,fn<0_inferred,456.0,3094.0,97.0,0.2
97-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.216667-notes/run_0,2016,8713,5032,5697,0.2847222222222222,0.7134340222575517,0.1007547832192382,0.4120280041317571,fn<0_inferred,574.0,3590.0,97.0,0.216667
97-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.216667-notes/run_0,2494,7391,2588,7297,0.3744987971130714,0.3972179289026275,0.1279978073180759,0.1390880800974157,fn>=0,934.0,1028.0,97.0,0.216667
97-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.216667-notes/run_0,322,9793,2632,7483,1.0,1.0,0.0430308699719363,0.2687634024303074,fn<0,322.0,2632.0,97.0,0.216667
97-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.216667-notes/run_0,2816,17184,5220,14780,0.4460227272727273,0.7011494252873564,0.0849797023004059,0.2129888268156424,all,1256.0,3660.0,97.0,0.216667
97-r_fun-0.216667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.216667-notes/run_0,800,8471,188,9083,0.8525,0.3723404255319149,0.0750853242320819,0.0082634871915948,fn>=0_inferred,682.0,70.0,97.0,0.216667
97-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.233333-notes/run_0,1004,7320,476,7848,0.7460159362549801,0.4642857142857143,0.0954383282364933,0.030191256830601,fn>=0_inferred,749.0,221.0,97.0,0.233333
97-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.233333-notes/run_0,2838,17162,5233,14767,0.4418604651162791,0.6973055608637493,0.084919076318819,0.2126209066542361,all,1254.0,3649.0,97.0,0.233333
97-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.233333-notes/run_0,236,9823,2601,7458,1.0,1.0,0.0316438723518369,0.2647867250330856,fn<0,236.0,2601.0,97.0,0.233333
97-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.233333-notes/run_0,2602,7339,2632,7309,0.3912375096079938,0.3981762917933131,0.1392803393077028,0.1427987464232184,fn>=0,1018.0,1048.0,97.0,0.233333
97-r_fun-0.233333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.233333-notes/run_0,1834,9842,4757,6919,0.2753544165757906,0.7206222409081354,0.0729874259286024,0.3483031904084536,fn<0_inferred,505.0,3428.0,97.0,0.233333
97-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.250000-notes/run_0,2969,17031,5087,14913,0.4028292354328056,0.6514645173972872,0.0801984845436867,0.1945863425518172,all,1196.0,3314.0,97.0,0.25
97-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.250000-notes/run_0,2306,7604,2548,7362,0.3460537727666956,0.4081632653061224,0.1083944580277098,0.1367701209889532,fn>=0,798.0,1040.0,97.0,0.25
97-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.250000-notes/run_0,779,9006,2159,7626,0.4890885750962773,0.8156553960166744,0.0499606608969315,0.1955363091272485,fn>=0_inferred,381.0,1761.0,97.0,0.25
97-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.250000-notes/run_0,2190,8025,2928,7287,0.3721461187214612,0.530396174863388,0.1118430080966104,0.1935202492211838,fn<0_inferred,815.0,1553.0,97.0,0.25
97-r_fun-0.250000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/97-r_fun-0.250000-notes/run_0,663,9427,2539,7551,0.6003016591251885,0.8956282000787712,0.0527082505628393,0.2412220218521268,fn<0,398.0,2274.0,97.0,0.25
98-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/98-r_fun-0.000000-notes/run_0,2052,7937,2560,7429,0.3118908382066276,0.4484375,0.086148876026383,0.1446390323799924,fn<0,640.0,1148.0,98.0,0.0
98-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/98-r_fun-0.000000-notes/run_0,2165,7846,2587,7424,0.3344110854503464,0.4429841515268651,0.0975215517241379,0.1460616874840683,fn>=0,724.0,1146.0,98.0,0.0
98-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/98-r_fun-0.000000-notes/run_0,3235,8681,4146,7770,0.2590417310664606,0.4218523878437047,0.1078507078507078,0.2014744845063932,fn<0_inferred,838.0,1749.0,98.0,0.0
98-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/98-r_fun-0.000000-notes/run_0,982,7102,1001,7083,0.5356415478615071,0.5444555444555444,0.07426231822674,0.0767389467755561,fn>=0_inferred,526.0,545.0,98.0,0.0
98-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/98-r_fun-0.000000-notes/run_0,4217,15783,5147,14853,0.323452691486839,0.4456965222459685,0.0918332996701003,0.1453462586327061,all,1364.0,2294.0,98.0,0.0
98-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/98-r_fun-0.016667-notes/run_0,2407,8209,3333,7283,0.2833402575820523,0.4824482448244824,0.0936427296443773,0.1958825679132659,fn<0_inferred,682.0,1608.0,98.0,0.016667
98-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/98-r_fun-0.016667-notes/run_0,1897,7487,1862,7522,0.353189246178176,0.341031149301826,0.0890720553044403,0.084813677040203,fn>=0_inferred,670.0,635.0,98.0,0.016667
98-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/98-r_fun-0.016667-notes/run_0,2186,7809,2552,7443,0.3362305580969807,0.4314263322884012,0.0987505038291011,0.1409911640414906,fn>=0,735.0,1101.0,98.0,0.016667
98-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_True/data_multi_bhvr_1/98-r_fun-0.016667-notes/run_0,2118,7887,2643,7362,0.2913125590179414,0.4320847521755581,0.0838087476229285,0.1447952326613414,fn<0,617.0,1142.0,98.0,0.016667
