params,run_result_dir,n_H,n_U,n_h,n_u,p_u_H,p_h_U,p_H_u,p_U_h,condition,n_uH,n_hU,no_run,st_prop
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.000000-notes/run_0,2895,8439,3507,7827,0.2538860103626943,0.3840889649272883,0.0939057110003833,0.1596160682545325,fn<0_inferred,735.0,1347.0,10.0,0.0
10-r_fun-0.000000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.000000-notes/run_0,4323,15677,5141,14859,0.3132084200786491,0.4224858976852752,0.0911232249814927,0.1385469158640045,all,1354.0,2172.0,10.0,0.0
10-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.016667-notes/run_0,1984,8114,2576,7522,0.2983870967741935,0.4596273291925465,0.0787024727466099,0.1459206310081341,fn<0,592.0,1184.0,10.0,0.016667
10-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.016667-notes/run_0,4280,15720,5150,14850,0.3350467289719626,0.447378640776699,0.0965656565656565,0.1465648854961832,all,1434.0,2304.0,10.0,0.016667
10-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.016667-notes/run_0,2296,7606,2574,7328,0.3667247386759582,0.4351204351204351,0.1149017467248908,0.1472521693399947,fn>=0,842.0,1120.0,10.0,0.016667
10-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.016667-notes/run_0,3265,8745,4549,7461,0.2376722817764165,0.4528467795119806,0.1040075056962873,0.2355631789594053,fn<0_inferred,776.0,2060.0,10.0,0.016667
10-r_fun-0.016667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.016667-notes/run_0,1015,6975,601,7389,0.6482758620689655,0.4059900166389351,0.0890512924617674,0.0349820788530466,fn>=0_inferred,658.0,244.0,10.0,0.016667
10-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.033333-notes/run_0,4186,15814,5244,14756,0.3275203057811753,0.4631960335621662,0.0929113580916237,0.1535980776527128,all,1371.0,2429.0,10.0,0.033333
10-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.033333-notes/run_0,2151,7857,2651,7357,0.3593677359367735,0.4801961523953225,0.1050700013592497,0.1620211276568665,fn<0,773.0,1273.0,10.0,0.033333
10-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.033333-notes/run_0,3260,8787,4531,7516,0.2466257668711656,0.4579563010372986,0.1069717935071846,0.2361443040855809,fn<0_inferred,804.0,2075.0,10.0,0.033333
10-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.033333-notes/run_0,926,7027,713,7240,0.6123110151187905,0.4964936886395512,0.0783149171270718,0.0503771168350647,fn>=0_inferred,567.0,354.0,10.0,0.033333
10-r_fun-0.033333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.033333-notes/run_0,2035,7957,2593,7399,0.2938574938574939,0.4458156575395295,0.0808217326665765,0.1452808847555611,fn>=0,598.0,1156.0,10.0,0.033333
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.050000-notes/run_0,4178,15822,5271,14729,0.3322163714696027,0.4706886738759249,0.0942358612261524,0.1568069776260902,all,1388.0,2481.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.050000-notes/run_0,1877,8227,2599,7505,0.3329781566329249,0.5182762601000385,0.0832778147901399,0.1637291843928528,fn<0,625.0,1347.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.050000-notes/run_0,2301,7595,2672,7224,0.3315949587136028,0.4244011976047904,0.1056201550387596,0.1493087557603686,fn>=0,763.0,1134.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.050000-notes/run_0,2722,8004,3298,7428,0.298677443056576,0.42116434202547,0.1094507269789983,0.1735382308845577,fn<0_inferred,813.0,1389.0,10.0,0.05
10-r_fun-0.050000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.050000-notes/run_0,1456,7818,1973,7301,0.3949175824175824,0.5534718702483528,0.0787563347486645,0.1396776669224865,fn>=0_inferred,575.0,1092.0,10.0,0.05
10-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.066667-notes/run_0,4139,15861,5079,14921,0.342836433921237,0.4644615081708997,0.0951008645533141,0.1487295882983418,all,1419.0,2359.0,10.0,0.066667
10-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.066667-notes/run_0,2003,7850,2166,7687,0.3729405891163255,0.420129270544783,0.0971770521659945,0.1159235668789809,fn>=0_inferred,747.0,910.0,10.0,0.066667
10-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.066667-notes/run_0,2251,7779,2533,7497,0.3562860950688583,0.4279510461902882,0.1069761237828464,0.139349530788019,fn>=0,802.0,1084.0,10.0,0.066667
10-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.066667-notes/run_0,2136,8011,2913,7234,0.3146067415730337,0.4974253347064881,0.0928946640862593,0.1808762950942454,fn<0_inferred,672.0,1449.0,10.0,0.066667
10-r_fun-0.066667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.066667-notes/run_0,1888,8082,2546,7424,0.3268008474576271,0.5007855459544384,0.0831088362068965,0.157757980697847,fn<0,617.0,1275.0,10.0,0.066667
10-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.083333-notes/run_0,2538,8925,4021,7442,0.2722616233254531,0.5406615269833375,0.0928513840365493,0.2435854341736694,fn<0_inferred,691.0,2174.0,10.0,0.083333
10-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.083333-notes/run_0,3881,16119,5216,14784,0.3589281113115176,0.5230061349693251,0.0942234848484848,0.1692412680687387,all,1393.0,2728.0,10.0,0.083333
10-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.083333-notes/run_0,1343,7194,1195,7342,0.5227103499627699,0.4635983263598326,0.0956142740397711,0.0770086182930219,fn>=0_inferred,702.0,554.0,10.0,0.083333
10-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.083333-notes/run_0,2276,7717,2571,7422,0.3778558875219683,0.4492415402567094,0.1158717326866073,0.1496695607101205,fn>=0,860.0,1155.0,10.0,0.083333
10-r_fun-0.083333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.083333-notes/run_0,1605,8402,2645,7362,0.3320872274143302,0.5947069943289225,0.0723988046726433,0.1872173292073315,fn<0,533.0,1573.0,10.0,0.083333
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.100000-notes/run_0,1776,7840,2338,7278,0.4065315315315315,0.5491873396065012,0.0992030777686177,0.1637755102040816,fn>=0_inferred,722.0,1284.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.100000-notes/run_0,1568,8514,2601,7481,0.3494897959183674,0.6078431372549019,0.0732522390054805,0.1856941508104299,fn<0,548.0,1581.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.100000-notes/run_0,3809,16191,5132,14868,0.3428721449199265,0.5122759158222915,0.0878396556362658,0.1623741584831079,all,1306.0,2629.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.100000-notes/run_0,2241,7677,2531,7387,0.3382418563141455,0.4140655867246148,0.102612697982943,0.1365116581998176,fn>=0,758.0,1048.0,10.0,0.1
10-r_fun-0.100000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.100000-notes/run_0,2033,8351,2794,7590,0.2872602065912444,0.4813886900501073,0.0769433465085639,0.1610585558615734,fn<0_inferred,584.0,1345.0,10.0,0.1
10-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.116667-notes/run_0,3698,16302,5237,14763,0.3258518117901568,0.5239641015848768,0.0816229763598184,0.1683229051650104,all,1205.0,2744.0,10.0,0.116667
10-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.116667-notes/run_0,2630,8909,4348,7191,0.2315589353612167,0.5351885924563018,0.0846891948268669,0.2611965428218655,fn<0_inferred,609.0,2327.0,10.0,0.116667
10-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.116667-notes/run_0,2252,7656,2561,7347,0.3370337477797513,0.4170245997657165,0.1033074724377296,0.1394984326018808,fn>=0,759.0,1068.0,10.0,0.116667
10-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.116667-notes/run_0,1068,7393,889,7572,0.5580524344569289,0.4690663667041619,0.0787110406761753,0.0564047071554172,fn>=0_inferred,596.0,417.0,10.0,0.116667
10-r_fun-0.116667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.116667-notes/run_0,1446,8646,2676,7416,0.3084370677731674,0.6263079222720478,0.0601402373247033,0.1938468656025908,fn<0,446.0,1676.0,10.0,0.116667
10-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.133333-notes/run_0,3741,16259,5211,14789,0.338679497460572,0.5252350796392247,0.0856717830820204,0.1683375361338335,all,1267.0,2737.0,10.0,0.133333
10-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.133333-notes/run_0,1420,8641,2595,7466,0.3464788732394366,0.6423892100192679,0.0658987409590142,0.1929174864020368,fn<0,492.0,1667.0,10.0,0.133333
10-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.133333-notes/run_0,2321,7618,2616,7323,0.3339077983627747,0.4090214067278288,0.1058309436023487,0.1404568128117616,fn>=0,775.0,1070.0,10.0,0.133333
10-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.133333-notes/run_0,2362,9030,4023,7369,0.2464013547840813,0.5575441213025105,0.0789795087528837,0.2483942414174972,fn<0_inferred,582.0,2243.0,10.0,0.133333
10-r_fun-0.133333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.133333-notes/run_0,1379,7229,1188,7420,0.4967367657722987,0.4158249158249158,0.0923180592991913,0.0683358694148568,fn>=0_inferred,685.0,494.0,10.0,0.133333
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.150000-notes/run_0,2447,7623,2621,7449,0.3792398855741724,0.4204502098435712,0.124580480601423,0.1445625081988718,fn>=0,928.0,1102.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.150000-notes/run_0,1025,7046,664,7407,0.6604878048780488,0.4759036144578313,0.091400027001485,0.0448481407891001,fn>=0_inferred,677.0,316.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.150000-notes/run_0,3308,16692,5152,14848,0.3814993954050786,0.6028726708074534,0.0849946120689655,0.1860771627126767,all,1262.0,3106.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.150000-notes/run_0,861,9069,2531,7399,0.3879210220673635,0.7917819043856184,0.0451412353020678,0.2209725438306318,fn<0,334.0,2004.0,10.0,0.15
10-r_fun-0.150000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.150000-notes/run_0,2283,9646,4488,7441,0.2562417871222076,0.6216577540106952,0.0786184652600456,0.2892390628239685,fn<0_inferred,585.0,2790.0,10.0,0.15
10-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.166667-notes/run_0,2089,7953,2716,7326,0.3451412158927716,0.4963181148748159,0.0984165984165984,0.1694957877530491,fn<0_inferred,721.0,1348.0,10.0,0.166667
10-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.166667-notes/run_0,1327,8785,2681,7431,0.3119819140919367,0.6594554270794479,0.0557125555106984,0.2012521343198634,fn<0,414.0,1768.0,10.0,0.166667
10-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.166667-notes/run_0,1464,8494,2549,7409,0.273224043715847,0.5825814044723421,0.0539883924956134,0.1748292912644219,fn>=0_inferred,400.0,1485.0,10.0,0.166667
10-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.166667-notes/run_0,3553,16447,5265,14735,0.3155080213903743,0.5380816714150047,0.0760773668137088,0.1722502584057882,all,1121.0,2833.0,10.0,0.166667
10-r_fun-0.166667,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.166667-notes/run_0,2226,7662,2584,7304,0.3176100628930817,0.4121517027863777,0.0967962760131434,0.138997650743931,fn>=0,707.0,1065.0,10.0,0.166667
10-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.183333-notes/run_0,2745,17255,5247,14753,0.4178506375227687,0.6954450161997332,0.0777468989358096,0.2114749348015068,all,1147.0,3649.0,10.0,0.183333
10-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.183333-notes/run_0,290,9759,2631,7418,0.7793103448275862,0.975674648422653,0.0304664330008088,0.2630392458243673,fn<0,226.0,2567.0,10.0,0.183333
10-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.183333-notes/run_0,2455,7496,2616,7335,0.375152749490835,0.4136085626911315,0.125562372188139,0.1443436499466382,fn>=0,921.0,1082.0,10.0,0.183333
10-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.183333-notes/run_0,877,7098,311,7664,0.7366020524515393,0.2572347266881029,0.0842901878914405,0.0112707805015497,fn>=0_inferred,646.0,80.0,10.0,0.183333
10-r_fun-0.183333,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.183333-notes/run_0,1868,10157,4936,7089,0.2682012847965739,0.7230551053484603,0.0706728734659331,0.3513832824652949,fn<0_inferred,501.0,3569.0,10.0,0.183333
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.200000-notes/run_0,1008,7068,436,7640,0.7033730158730159,0.3142201834862385,0.0928010471204188,0.0193831352574985,fn>=0_inferred,709.0,137.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.200000-notes/run_0,1752,10172,4785,7139,0.2334474885844749,0.7193312434691745,0.0572909371060372,0.3383798662996461,fn<0_inferred,409.0,3442.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.200000-notes/run_0,2466,7471,2627,7310,0.3710462287104623,0.4095926912828321,0.1251709986320109,0.1440235577566591,fn>=0,915.0,1076.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.200000-notes/run_0,294,9769,2594,7469,0.6904761904761905,0.9649190439475712,0.0271790065604498,0.2562186508342717,fn<0,203.0,2503.0,10.0,0.2
10-r_fun-0.200000,/N/project/community_notes_manip/communitynotes/synthetic_data/2025-08-21_results/multi_bad_actor_with_bias_bhvr_1/output_helpfulness_False/data_multi_bhvr_1/10-r_fun-0.200000-notes/run_0,2760,17240,5221,14779,0.4050724637681159,0.6855008619038498,0.0756478787468705,0.2075986078886311,all,1118.0,3579.0,10.0,0.2
